Scenario,cyclone,timestamp,lat,lon,basin,tropical_sst,local_sst,relative_sst,local_sst_scaled,tropical_sst_scaled,basin_numerical,peak_wind,quantile
126,1024,2038-04-05 00:00:00,-9.4,74.6,SI,28.728682,29.725616,0.9969349,1.1802317178622554,4.035413608924286,0,57.49021613073901,0.35
126,1025,2038-04-05 00:00:00,-10.5,62.9,SI,28.728682,29.87049,1.1418076,1.3944156835702157,4.035413608924286,0,130.94782966186852,0.75
126,1026,2038-04-28 00:00:00,-12.6,190.2,SP,28.728682,30.55744,1.8287582,2.4100132044717,4.035413608924286,1,57.30744389719047,0.25
126,1027,2038-06-03 00:00:00,9.6,133.7,WP,28.299839,30.393713,2.093874,2.167956671529513,3.0129076499474925,2,124.9733726347335,0.75
126,1028,2038-07-10 00:00:00,7.0,177.0,WP,27.843195,30.110209,2.2670135,1.748819966433574,1.9241147557391336,2,56.69277004438162,0.25
126,1029,2038-07-17 00:00:00,11.2,131.4,WP,27.843195,30.29704,2.453846,2.0250338108582677,1.9241147557391336,2,107.28160306753234,0.75
126,1030,2038-07-18 00:00:00,19.1,120.5,WP,27.843195,30.43847,2.5952759,2.234126113618435,1.9241147557391336,2,128.50490687515241,0.85
126,1031,2038-08-11 00:00:00,13.4,113.5,WP,27.59775,29.365667,1.7679176,0.6480775406281496,1.338891317088954,2,52.742906259216255,0.25
126,1032,2038-08-15 00:00:00,8.2,139.4,WP,27.59775,30.470804,2.8730545,2.281929200074263,1.338891317088954,2,67.4846402204937,0.35
126,1033,2038-08-15 00:00:00,19.7,121.3,WP,27.59775,30.148897,2.5511475,1.8060169049132846,1.338891317088954,2,68.06679210682924,0.45
126,1034,2038-08-20 00:00:00,15.7,164.1,WP,27.59775,29.719107,2.121357,1.170608711437413,1.338891317088954,2,98.26347750826191,0.65
126,1035,2038-08-30 00:00:00,14.6,137.2,WP,27.59775,30.186544,2.5887947,1.8616748128678344,1.338891317088954,2,111.18141832445141,0.75
126,1036,2038-09-02 00:00:00,15.8,119.4,WP,27.632366,29.908115,2.2757492,1.450041066383982,1.4214275046353064,2,48.407195269390826,0.15
126,1037,2038-09-15 00:00:00,14.7,137.1,WP,27.632366,30.133768,2.501402,1.7836499569640594,1.4214275046353064,2,44.40218513451861,0.15
126,1038,2038-09-15 00:00:00,17.4,142.9,WP,27.632366,30.04063,2.4082642,1.645953295050205,1.4214275046353064,2,149.33785234167308,0.95
126,1039,2038-09-15 00:00:00,16.3,129.9,WP,27.632366,30.043621,2.411255,1.6503752357809973,1.4214275046353064,2,42.11853672238922,0.05
126,1040,2038-09-22 00:00:00,9.3,131.8,WP,27.632366,30.234034,2.6016674,1.931884764491113,1.4214275046353064,2,110.34620992383988,0.65
126,1041,2038-10-01 00:00:00,16.8,111.0,WP,27.865776,28.544945,0.6791687,-0.5652905772105703,1.977955455155129,2,66.44191036615851,0.45
126,1042,2038-10-18 00:00:00,17.3,143.6,WP,27.865776,29.72519,1.8594131,1.1796019128634907,1.977955455155129,2,66.34261720801281,0.35
126,1043,2038-10-24 00:00:00,12.3,151.6,WP,27.865776,30.16125,2.295473,1.8242797714620775,1.977955455155129,2,108.76288540633539,0.75
126,1044,2038-11-05 00:00:00,7.0,155.4,WP,28.047829,30.363245,2.3154163,2.1229123083781496,2.412031043073322,2,59.98794122821137,0.35
126,1045,2038-12-06 00:00:00,-15.5,202.1,SP,28.073858,28.929821,0.85596275,0.003716062944436654,2.47409293426942,1,72.03101968597319,0.45
126,1046,2038-12-12 00:00:00,-12.3,111.7,SI,28.073858,29.792145,1.7182865,1.278589222000923,2.47409293426942,0,56.520656284250975,0.25
126,1047,2038-12-25 00:00:00,-9.4,74.6,SI,28.073858,28.793367,0.7195091,-0.1980196443371585,2.47409293426942,0,45.92646304489101,0.15
126,1048,2038-12-28 00:00:00,-10.8,84.0,SI,28.073858,28.153387,0.07952881,-1.1441759896702013,2.47409293426942,0,60.78144996597556,0.35
126,1049,2039-01-02 00:00:00,-7.3,47.2,SI,28.081467,29.604542,1.5230751,1.0012340408178904,2.492235349656527,0,116.10157356405055,0.85
126,1050,2039-01-04 00:00:00,-7.9,69.1,SI,28.081467,29.521591,1.4401245,0.8785979975013508,2.492235349656527,0,87.14225362094152,0.55
126,1051,2039-01-07 00:00:00,-11.3,121.1,SI,28.081467,30.475187,2.3937206,2.288409095167222,2.492235349656527,0,48.002313205015604,0.15
126,1052,2039-01-08 00:00:00,-8.4,180.5,SP,28.081467,30.643843,2.562376,2.537752738059955,2.492235349656527,1,118.24804203498577,0.85
126,1053,2039-01-09 00:00:00,-14.8,44.1,SI,28.081467,30.166208,2.0847416,1.8316097554618325,2.492235349656527,0,64.98039264462943,0.45
126,1054,2039-01-10 00:00:00,-14.9,114.3,SI,28.081467,29.677736,1.5962696,1.1094451841978514,2.492235349656527,0,73.39512823498336,0.45
126,1055,2039-01-26 00:00:00,-10.6,83.3,SI,28.081467,28.953985,0.87251854,0.03944049484641268,2.492235349656527,0,39.72507255257001,0.05
126,1056,2039-01-30 00:00:00,-16.6,62.2,SI,28.081467,28.557957,0.47649002,-0.5460534348538195,2.492235349656527,0,137.71853956492777,0.85
126,1057,2039-02-06 00:00:00,-8.6,104.0,SI,28.197214,29.839533,1.6423187,1.3486483752442122,2.768215130680551,0,105.49468726355103,0.75
126,1058,2039-02-13 00:00:00,-13.0,61.9,SI,28.197214,29.472916,1.2757015,0.8066361235223435,2.768215130680551,0,34.58798070579287,0.05
126,1059,2039-02-21 00:00:00,-9.9,135.7,SI,28.197214,30.401432,2.204218,2.1793685606973368,2.768215130680551,0,58.917290114232756,0.35
126,1060,2039-02-23 00:00:00,-13.3,69.7,SI,28.197214,29.37363,1.1764164,0.6598501631755529,2.768215130680551,0,44.2452636593279,0.15
126,1061,2039-03-01 00:00:00,-7.0,130.6,SI,28.465296,30.149897,1.6846008,1.8074953204033481,3.4074127915830634,0,62.738207246081686,0.35
126,1062,2039-03-02 00:00:00,-16.4,139.5,SI,28.465296,31.164757,2.699461,3.307880064652687,3.4074127915830634,0,52.027942074428054,0.25
126,1063,2039-03-11 00:00:00,-11.9,102.0,SI,28.465296,29.744516,1.2792206,1.2081737706245237,3.4074127915830634,0,33.01585230587015,0.05
126,1064,2039-03-14 00:00:00,-16.1,155.2,SP,28.465296,29.596964,1.1316681,0.990030608234165,3.4074127915830634,1,46.15073674867339,0.15
126,1065,2039-04-04 00:00:00,4.6,162.8,WP,28.732082,29.732565,1.0004826,1.190505227102734,4.04352035255895,2,42.37870535105808,0.05
126,1066,2039-05-15 00:00:00,3.3,175.7,WP,28.686491,29.858707,1.1722164,1.376995513850755,3.934816073427172,2,130.6659484043713,0.75
126,1067,2039-06-14 00:00:00,12.0,128.0,WP,28.306099,30.450663,2.1445637,2.2521524336888206,3.0278335955807334,2,86.38683856834807,0.65
126,1068,2039-06-25 00:00:00,17.4,132.4,WP,28.306099,29.919632,1.613533,1.467067977583085,3.0278335955807334,2,44.13800261299075,0.15
126,1069,2039-07-03 00:00:00,10.1,154.3,WP,27.847546,30.210546,2.3630009,1.8971597414604202,1.9344890032551423,2,141.73162952853937,0.95
126,1070,2039-07-11 00:00:00,5.0,157.0,WP,27.847546,30.65182,2.8042736,2.5495460584242196,1.9344890032551423,2,117.84819638696452,0.85
126,1071,2039-08-01 00:00:00,6.2,135.7,WP,27.588074,30.49499,2.9069157,2.317686157117022,1.315820478439234,2,36.236609608070175,0.05
126,1072,2039-08-02 00:00:00,10.6,159.2,WP,27.588074,30.428919,2.840845,2.220005767272808,1.315820478439234,2,110.43175417468774,0.85
126,1073,2039-08-03 00:00:00,11.2,131.4,WP,27.588074,30.157366,2.569292,1.8185376056986586,1.315820478439234,2,128.3211173202115,0.85
126,1074,2039-08-04 00:00:00,6.1,182.2,WP,27.588074,30.298223,2.7101498,2.026782776383018,1.315820478439234,2,52.928933478188256,0.25
126,1075,2039-08-06 00:00:00,9.2,145.9,WP,27.588074,30.440323,2.8522491,2.23686561752153,1.315820478439234,2,138.9732197910783,0.95
126,1076,2039-08-08 00:00:00,8.8,148.8,WP,27.588074,30.497616,2.909542,2.321568476193937,1.315820478439234,2,61.13677227178541,0.35
126,1077,2039-08-11 00:00:00,17.0,146.4,WP,27.588074,30.131035,2.5429611,1.7796094474297075,1.315820478439234,2,119.53948571277316,0.85
126,1078,2039-09-11 00:00:00,15.0,134.0,WP,27.618963,30.135033,2.5160694,1.785520152558994,1.3894702443601796,2,146.4692237911464,0.95
126,1079,2039-09-23 00:00:00,20.7,110.4,WP,27.618963,29.784296,2.1653328,1.2669851388193871,1.3894702443601796,2,138.95976066839384,0.95
126,1080,2039-09-24 00:00:00,12.1,138.8,WP,27.618963,30.193563,2.5746002,1.8720518111926137,1.3894702443601796,2,87.73448125508946,0.55
126,1081,2039-10-14 00:00:00,17.9,132.0,WP,27.833735,29.737463,1.9037285,1.197746506173083,1.9015589337438552,2,149.93170640465166,0.95
126,1082,2039-10-26 00:00:00,21.7,131.7,WP,27.833735,29.096487,1.2627525,0.25011765901193245,1.9015589337438552,2,47.96580769085281,0.25
126,1083,2039-10-30 00:00:00,13.4,146.4,WP,27.833735,30.103668,2.2699337,1.739149650713043,1.9015589337438552,2,118.0018858643122,0.75
126,1084,2039-11-03 00:00:00,-12.1,126.0,SI,28.022501,30.345276,2.322775,2.0963466604371357,2.351640571667782,0,93.04309402565558,0.65
126,1085,2039-11-06 00:00:00,5.0,157.8,WP,28.022501,30.332184,2.3096828,2.076991244841184,2.351640571667782,2,101.26818075328978,0.75
126,1086,2039-11-10 00:00:00,-18.6,119.6,SI,28.022501,28.773586,0.7510853,-0.22726418114617009,2.351640571667782,0,67.14241309799614,0.45
126,1087,2039-12-25 00:00:00,-3.2,159.2,SP,28.057884,30.36464,2.306755,2.1249746979867963,2.4360055452046683,1,68.76595377502262,0.45
126,1088,2040-01-02 00:00:00,-12.4,185.2,SP,28.039812,30.203892,2.1640797,1.8873223647895132,2.392915818450055,1,57.78411445426046,0.35
126,1089,2040-01-08 00:00:00,-14.6,156.2,SP,28.039812,29.94421,1.904398,1.5034044734979528,2.392915818450055,1,40.5645001536355,0.05
126,1090,2040-01-25 00:00:00,-13.7,117.8,SI,28.039812,30.488337,2.4485245,2.3078502588616066,2.392915818450055,0,41.74956862653792,0.05
126,1091,2040-01-26 00:00:00,-17.1,118.6,SI,28.039812,30.254847,2.2150345,1.962655026085877,2.392915818450055,0,115.11980119240508,0.75
126,1092,2040-01-27 00:00:00,-11.1,73.7,SI,28.039812,29.27691,1.2370987,0.5168578169762817,2.392915818450055,0,44.768230130907575,0.15
126,1093,2040-01-28 00:00:00,-9.2,95.1,SI,28.039812,29.461838,1.4220257,0.79025823672338,2.392915818450055,0,62.90555149270944,0.35
126,1094,2040-01-28 00:00:00,-10.5,164.7,SP,28.039812,30.461369,2.4215565,2.267980349925481,2.392915818450055,1,57.44510449834701,0.35
126,1095,2040-01-31 00:00:00,-8.1,98.1,SI,28.039812,29.581503,1.5416908,0.9671728263422423,2.392915818450055,0,119.5867763041764,0.85
126,1096,2040-02-06 00:00:00,-15.1,192.7,SP,28.137781,29.922745,1.7849636,1.4716702850036618,2.626506867610229,1,54.796432471698665,0.25
126,1097,2040-02-07 00:00:00,-13.1,131.2,SI,28.137781,31.082567,2.944786,3.186369095524084,2.626506867610229,0,53.34670109862516,0.25
126,1098,2040-02-18 00:00:00,-11.3,112.2,SI,28.137781,29.819023,1.681242,1.318326073542942,2.626506867610229,0,52.540017238144515,0.25
126,1099,2040-03-20 00:00:00,-14.8,139.2,SI,28.421179,30.8133,2.3921204,2.7882805917602305,3.3022230242505453,0,105.86067085549266,0.65
126,1100,2040-03-20 00:00:00,-6.1,128.6,SI,28.421179,30.173819,1.7526398,1.842861975756733,3.3022230242505453,0,92.81238187963842,0.55
126,1101,2040-03-25 00:00:00,-4.4,95.0,SI,28.421179,30.118402,1.6972237,1.7609326245436903,3.3022230242505453,0,46.07643515281554,0.15
126,1102,2040-03-27 00:00:00,-6.0,89.5,SI,28.421179,29.784735,1.3635559,1.2676341632195267,3.3022230242505453,0,151.45009201149188,0.95
126,1103,2040-03-31 00:00:00,-9.9,96.8,SI,28.421179,29.79356,1.3723812,1.2806811799193647,3.3022230242505453,0,152.59693031863304,0.95
126,1104,2040-04-20 00:00:00,-7.6,132.8,SI,28.69058,30.273474,1.5828934,1.9901934714193519,3.9445656248160406,0,151.4401126594893,0.95
126,1105,2040-04-24 00:00:00,-9.9,68.0,SI,28.69058,29.873959,1.1833782,1.3995443069052564,3.9445656248160406,0,72.87053542875384,0.55
126,1106,2040-04-26 00:00:00,-13.4,72.3,SI,28.69058,29.066935,0.37635422,0.2064275244494758,3.9445656248160406,0,68.8320268686737,0.35
126,1107,2040-04-29 00:00:00,-11.6,85.7,SI,28.69058,29.18252,0.49193954,0.37731017886886226,3.9445656248160406,0,58.98555966091325,0.35
126,1108,2040-05-06 00:00:00,1.9,180.2,WP,28.663082,29.398798,0.73571587,0.6970589242295587,3.879001143502494,2,65.81887786399528,0.45
126,1109,2040-05-28 00:00:00,17.5,133.7,WP,28.663082,28.845713,0.18263054,-0.12063050709411438,3.879001143502494,2,54.881153676970314,0.25
126,1110,2040-06-10 00:00:00,5.7,153.6,WP,28.313856,30.589468,2.2756119,2.4573638957875645,3.046328892749591,2,85.41847623237595,0.65
126,1111,2040-06-22 00:00:00,6.1,149.8,WP,28.313856,30.645176,2.3313198,2.5397234659082124,3.046328892749591,2,39.554639973327326,0.05
126,1112,2040-06-25 00:00:00,7.0,155.0,WP,28.313856,30.413319,2.0994625,2.1969424856277646,3.046328892749591,2,140.11789682478113,0.95
126,1113,2040-07-05 00:00:00,20.4,141.4,WP,27.863459,29.919489,2.0560303,1.4668565641680034,1.972430947801737,2,41.0861591968772,0.05
126,1114,2040-07-08 00:00:00,16.1,149.3,WP,27.863459,29.823938,1.9604797,1.3255924856766166,1.972430947801737,2,39.19790015664937,0.05
126,1115,2040-07-26 00:00:00,17.3,119.2,WP,27.863459,30.567436,2.7039776,2.4247914457104107,1.972430947801737,2,63.95950320081184,0.45
126,1116,2040-08-01 00:00:00,19.4,153.7,WP,27.618954,29.895655,2.276701,1.431620009377752,1.3894487853329063,2,88.60859343550818,0.55
126,1117,2040-08-06 00:00:00,6.7,138.3,WP,27.618954,30.56311,2.9441566,2.4183958203003826,1.3894487853329063,2,59.356194125738625,0.25
126,1118,2040-08-07 00:00:00,18.1,138.5,WP,27.618954,30.129614,2.5106602,1.7775086190183216,1.3894487853329063,2,95.33004127236218,0.65
126,1119,2040-08-08 00:00:00,12.4,134.0,WP,27.618954,30.080286,2.4613323,1.7045813397243008,1.3894487853329063,2,57.05994068004972,0.35
126,1120,2040-08-17 00:00:00,14.2,128.7,WP,27.618954,30.021902,2.4029484,1.6182655297522321,1.3894487853329063,2,64.56355403946951,0.35
126,1121,2040-08-26 00:00:00,13.2,140.7,WP,27.618954,30.170303,2.5513496,1.837663866893656,1.3894487853329063,2,57.323765308989394,0.25
126,1122,2040-09-02 00:00:00,14.9,153.5,WP,27.673637,30.163324,2.489687,1.827346005188477,1.5198314506783326,2,55.60460326700395,0.25
126,1123,2040-09-18 00:00:00,14.8,130.2,WP,27.673637,30.029825,2.3561878,1.6299790156800298,1.5198314506783326,2,76.89656586618999,0.45
126,1124,2040-09-29 00:00:00,24.3,145.1,WP,27.673637,29.419958,1.7463207,0.728342195999378,1.5198314506783326,2,130.32489020452516,0.95
126,1125,2040-10-05 00:00:00,10.5,127.5,WP,27.917114,30.07498,2.1578655,1.6967368671340042,2.100362515365863,2,99.2493760934664,0.65
126,1126,2040-10-14 00:00:00,-6.4,89.1,SI,27.917114,28.247238,0.3301239,-1.0054252175119276,2.100362515365863,0,47.94564415356214,0.15
126,1127,2040-10-16 00:00:00,14.6,126.2,WP,27.917114,29.82046,1.9033451,1.3204505566021671,2.100362515365863,2,77.55707677499733,0.55
126,1128,2040-10-23 00:00:00,22.9,134.4,WP,27.917114,28.848831,0.9317169,-0.11602080759608474,2.100362515365863,2,133.24548427924367,0.85
126,1129,2040-10-25 00:00:00,18.3,117.0,WP,27.917114,29.024597,1.1074829,0.14383436943102035,2.100362515365863,2,75.58991956483838,0.55
126,1130,2040-11-04 00:00:00,5.7,138.9,WP,28.091736,30.376945,2.2852097,2.1431666005920667,2.5167200997695836,2,77.00627016606292,0.45
126,1131,2040-12-14 00:00:00,11.4,162.5,WP,28.102238,28.718706,0.6164684,-0.30839962324104486,2.5417604002552467,2,36.43181432329476,0.05
126,1132,2040-12-23 00:00:00,-7.5,66.0,SI,28.102238,29.469809,1.3675709,0.8020426865947056,2.5417604002552467,0,140.94614730373215,0.95
126,1133,2040-12-25 00:00:00,-19.6,42.6,SI,28.102238,29.887661,1.7854233,1.419801555950157,2.5417604002552467,0,74.00793319214527,0.45
126,1134,2041-01-11 00:00:00,-9.0,180.0,SP,28.081194,30.665955,2.5847607,2.570443461376315,2.4915844258293904,1,56.70676326280643,0.25
126,1135,2041-01-12 00:00:00,-8.4,80.9,SI,28.081194,29.444641,1.3634472,0.7648339255406996,2.4915844258293904,0,91.30143481316507,0.55
126,1136,2041-01-14 00:00:00,-6.6,97.4,SI,28.081194,29.752436,1.6712418,1.219882821305852,2.4915844258293904,0,105.42680197282837,0.75
126,1137,2041-02-07 00:00:00,-9.8,82.9,SI,28.184526,29.537167,1.3526402,0.9016257971746326,2.7379626709050746,0,48.20628729306339,0.15
126,1138,2041-02-15 00:00:00,-19.2,50.9,SI,28.184526,29.040459,0.85593224,0.16728499593445995,2.7379626709050746,0,58.889750771470986,0.25
126,1139,2041-02-17 00:00:00,-13.6,120.5,SI,28.184526,30.360764,2.176237,2.1192443595472943,2.7379626709050746,0,41.02450096823966,0.15
126,1140,2041-02-20 00:00:00,-8.1,73.7,SI,28.184526,29.663599,1.4790726,1.088544824414778,2.7379626709050746,0,55.586879307307136,0.25
126,1141,2041-02-25 00:00:00,-10.9,49.9,SI,28.184526,29.524326,1.3397999,0.8826414638666805,2.7379626709050746,0,64.65239606243972,0.35
126,1142,2041-03-04 00:00:00,-10.0,155.0,SP,28.463495,30.465403,2.0019073,2.273944278012407,3.403118601793061,1,41.59171504846507,0.05
126,1143,2041-03-06 00:00:00,-17.9,186.4,SP,28.463495,29.544191,1.0806961,0.9120101875768647,3.403118601793061,1,119.87197363759606,0.75
126,1144,2041-03-07 00:00:00,-14.3,51.5,SI,28.463495,29.658722,1.1952267,1.0813345920697208,3.403118601793061,0,63.94398276197979,0.45
126,1145,2041-03-15 00:00:00,-7.2,65.5,SI,28.463495,30.058023,1.5945282,1.6716673756689369,3.403118601793061,0,145.51044246482974,0.95
126,1146,2041-04-05 00:00:00,-14.2,119.8,SI,28.714264,30.425993,1.711729,2.2156799235488687,4.001036247240577,0,52.780832657872054,0.25
126,1147,2041-04-19 00:00:00,5.9,164.6,WP,28.714264,29.549906,0.83564186,0.9204593321025951,4.001036247240577,2,142.36201885987012,0.95
126,1148,2041-04-26 00:00:00,-15.6,149.2,SP,28.714264,28.739582,0.025318146,-0.27753622147041085,4.001036247240577,1,70.6970807123991,0.45
126,1149,2041-05-30 00:00:00,4.6,151.9,WP,28.671286,30.198889,1.5276031,1.8799258520927105,3.8985622390256687,2,58.26321957851248,0.35
126,1150,2041-07-11 00:00:00,19.0,129.4,WP,27.847479,30.075323,2.2278442,1.6972439636470984,1.934329252718809,2,78.50984079908274,0.45
126,1151,2041-08-03 00:00:00,11.4,127.4,WP,27.626188,30.227812,2.6016235,1.922686063311915,1.4066970745838407,2,76.74951228660137,0.55
126,1152,2041-08-04 00:00:00,8.3,140.6,WP,27.626188,30.413973,2.7877846,2.1979093693582645,1.4066970745838407,2,55.395570258786364,0.25
126,1153,2041-08-12 00:00:00,17.0,144.7,WP,27.626188,29.954473,2.3282852,1.5185774516725075,1.4066970745838407,2,48.82964893777781,0.15
126,1154,2041-08-14 00:00:00,21.1,152.5,WP,27.626188,29.614634,1.9884453,1.0161542099436462,1.4066970745838407,2,57.23069455897671,0.35
126,1155,2041-08-15 00:00:00,19.7,145.6,WP,27.626188,29.871546,2.2453575,1.3959768903277239,1.4066970745838407,2,55.01598083091484,0.25
126,1156,2041-08-16 00:00:00,15.1,125.0,WP,27.626188,30.213829,2.5876408,1.9020133795143095,1.4066970745838407,2,47.94797976275558,0.15
126,1157,2041-08-19 00:00:00,8.2,140.7,WP,27.626188,30.463074,2.8368855,2.2705010483360417,1.4066970745838407,2,61.5302823484703,0.35
126,1158,2041-08-25 00:00:00,17.0,144.1,WP,27.626188,29.954473,2.3282852,1.5185774516725075,1.4066970745838407,2,101.46688070369652,0.65
126,1159,2041-08-25 00:00:00,9.0,148.8,WP,27.626188,30.35611,2.7299213,2.1123638138565246,1.4066970745838407,2,128.4026138438064,0.85
126,1160,2041-08-30 00:00:00,10.3,144.1,WP,27.626188,30.221533,2.5953445,1.9134030924497858,1.4066970745838407,2,114.55534360683882,0.85
126,1161,2041-09-01 00:00:00,8.6,128.1,WP,27.672308,30.062748,2.39044,1.678652888859504,1.5166626676517272,2,116.99098681584039,0.75
126,1162,2041-09-10 00:00:00,5.6,193.7,WP,27.672308,29.709793,2.0374851,1.15683874956293,1.5166626676517272,2,112.00543287495897,0.85
126,1163,2041-09-21 00:00:00,12.8,172.3,WP,27.672308,30.165775,2.4934673,1.830969601554632,1.5166626676517272,2,100.98475198677048,0.65
126,1164,2041-10-14 00:00:00,10.1,136.0,WP,27.910442,30.248804,2.3383617,1.9537209612793998,2.0844542231510084,2,87.48451459779751,0.65
126,1165,2041-10-24 00:00:00,15.6,127.0,WP,27.910442,29.863317,1.9528751,1.383811009259963,2.0844542231510084,2,76.086943393031,0.45
126,1166,2041-11-02 00:00:00,11.1,163.8,WP,28.09195,29.672235,1.580286,1.1013124205869949,2.5172303477512945,2,56.84562178572298,0.35
126,1167,2041-11-03 00:00:00,17.2,132.4,WP,28.09195,28.855255,0.76330566,-0.10652346648789605,2.5172303477512945,2,52.1123754859281,0.25
126,1168,2041-11-12 00:00:00,18.4,141.1,WP,28.09195,28.82578,0.7338314,-0.15009976305761605,2.5172303477512945,2,65.57788447341976,0.45
126,1169,2041-11-13 00:00:00,-9.6,65.0,SI,28.09195,28.141096,0.049146652,-1.1623471944586106,2.5172303477512945,0,117.16451567114765,0.75
126,1170,2041-11-23 00:00:00,8.9,130.1,WP,28.09195,30.07934,1.9873905,1.7031827586706936,2.5172303477512945,2,93.58975481349492,0.65
126,1171,2041-11-28 00:00:00,6.0,159.0,WP,28.09195,30.418392,2.3264427,2.2044424874088735,2.5172303477512945,2,132.96094434308105,0.95
126,1172,2041-12-18 00:00:00,-13.1,135.2,SI,28.116465,30.70063,2.5841656,2.6217075184943863,2.575682353693602,0,126.43524623640705,0.75
126,1173,2041-12-24 00:00:00,-11.4,72.8,SI,28.116465,28.37117,0.25470543,-0.8222022289969517,2.575682353693602,0,101.77169447902651,0.65
126,1174,2041-12-25 00:00:00,-17.1,117.0,SI,28.116465,29.57109,1.4546261,0.9517780858441757,2.575682353693602,0,147.8608520044508,0.95
126,1175,2041-12-28 00:00:00,-9.9,74.0,SI,28.116465,28.695307,0.57884216,-0.3429930672931231,2.575682353693602,0,68.82761672813787,0.45
126,1176,2042-01-12 00:00:00,8.6,142.8,WP,28.099245,29.075388,0.9761429,0.21892457058701073,2.534624081520377,2,42.293489302476885,0.05
126,1177,2042-02-07 00:00:00,-8.4,99.6,SI,28.219332,29.76341,1.5440788,1.2361069528938478,2.820951882360423,0,103.09519366625268,0.65
126,1178,2042-02-14 00:00:00,-14.8,139.2,SI,28.219332,31.186861,2.9675293,3.340558960645125,2.820951882360423,0,118.75888179548218,0.85
126,1179,2042-02-19 00:00:00,-11.8,80.4,SI,28.219332,29.421896,1.2025642,0.7312073652191264,2.820951882360423,0,45.41574696847031,0.15
126,1180,2042-02-27 00:00:00,-17.4,149.0,SP,28.219332,29.5499,1.3305683,0.9204504616096562,2.820951882360423,1,49.2376955426516,0.25
126,1181,2042-02-28 00:00:00,-9.9,172.5,SP,28.219332,30.654034,2.434702,2.5528192703192256,2.820951882360423,1,102.79782325949932,0.65
126,1182,2042-03-06 00:00:00,-12.1,162.6,SP,28.511337,30.314316,1.8029785,2.050574916864668,3.517190022078263,1,111.69854755648734,0.75
126,1183,2042-03-14 00:00:00,-12.5,72.0,SI,28.511337,29.594296,1.0829582,0.9860861957066666,3.517190022078263,0,147.0374400170623,0.95
126,1184,2042-03-14 00:00:00,-10.2,197.1,SP,28.511337,30.589972,2.0786343,2.4581090171945577,3.517190022078263,1,57.61341525054448,0.35
126,1185,2042-03-25 00:00:00,-13.3,119.5,SI,28.511337,30.417028,1.9056911,2.2024259286804186,3.517190022078263,0,87.21016019720203,0.55
126,1186,2042-04-02 00:00:00,-5.9,86.6,SI,28.788876,30.38704,1.5981636,2.158091204964292,4.178936351966957,0,67.24186926989036,0.35
126,1187,2042-04-05 00:00:00,-9.3,181.7,SP,28.788876,30.751577,1.9627018,2.6970283524668277,4.178936351966957,1,109.54268955570261,0.65
126,1188,2042-05-08 00:00:00,6.4,140.0,WP,28.738108,30.377853,1.6397457,2.144509001857051,4.057888363483219,2,135.5053986554694,0.95
126,1189,2042-05-12 00:00:00,6.7,161.1,WP,28.738108,29.93828,1.2001724,1.4946374696418516,4.057888363483219,2,112.43171367930204,0.65
126,1190,2042-05-24 00:00:00,9.0,161.4,WP,28.738108,29.427164,0.6890564,0.7389956580208005,4.057888363483219,2,97.51556207701378,0.75
126,1191,2042-05-30 00:00:00,9.2,113.4,WP,28.738108,30.289463,1.5513554,2.0138318566900337,4.057888363483219,2,151.02536276467538,0.95
126,1192,2042-06-03 00:00:00,8.4,162.5,WP,28.349539,29.831137,1.4815979,1.3362355987896084,3.1314091671954087,2,83.26506509988887,0.55
126,1193,2042-07-26 00:00:00,15.7,139.7,WP,27.881754,30.045391,2.1636372,1.6529920311984114,2.016052381565334,2,67.7211207078793,0.35
126,1194,2042-08-01 00:00:00,17.2,153.4,WP,27.645338,29.859577,2.2142391,1.378281735327117,1.4523571159379152,2,81.94877379667253,0.55
126,1195,2042-08-02 00:00:00,10.8,115.6,WP,27.645338,29.68432,2.0389824,1.1191790717844523,1.4523571159379152,2,110.61331801700054,0.65
126,1196,2042-08-03 00:00:00,7.1,103.7,WP,27.645338,30.131853,2.486515,1.7808187913005806,1.4523571159379152,2,95.19090930159466,0.65
126,1197,2042-08-07 00:00:00,4.8,174.8,WP,27.645338,30.28728,2.641941,2.010604475675214,1.4523571159379152,2,42.46228218449435,0.05
126,1198,2042-08-21 00:00:00,22.4,173.4,WP,27.645338,28.479216,0.83387756,-0.6624653489571766,1.4523571159379152,2,101.10302986993385,0.65
126,1199,2042-09-05 00:00:00,10.0,179.9,WP,27.683508,30.389502,2.7059937,2.161731063900839,1.5433672349188596,2,52.4088895002094,0.15
126,1200,2042-09-08 00:00:00,16.8,111.0,WP,27.683508,29.702248,2.0187397,1.1456841046903743,1.5433672349188596,2,114.82801927683394,0.75
126,1201,2042-09-09 00:00:00,7.3,160.0,WP,27.683508,30.718561,3.0350533,2.6482169866467777,1.5433672349188596,2,76.92913308458343,0.45
126,1202,2042-10-23 00:00:00,15.9,158.5,WP,27.93233,29.703804,1.7714748,1.1479845191929197,2.1366425774673536,2,96.78539891969868,0.65
126,1203,2042-12-11 00:00:00,-6.8,77.9,SI,28.132025,29.089636,0.9576111,0.23998903448948228,2.612782627504008,0,106.26185135106378,0.65
126,1204,2042-12-16 00:00:00,-7.0,174.6,SP,28.132025,30.619366,2.487341,2.501565562109585,2.612782627504008,1,62.17243572175556,0.35
