timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification
1983-03-01 06:00:00,1983-S-14,SP,1983.0,14.0,-18.2,176.8,100.0,100.0,1.68825,15.0
1983-03-01 12:00:00,1983-S-14,SP,1983.0,14.0,-18.5,177.5,100.0,100.0,1.68825,15.0
1983-03-01 18:00:00,1983-S-14,SP,1983.0,14.0,-18.8,178.1,100.0,100.0,1.68825,15.0
1983-03-02 00:00:00,1983-S-14,SP,1983.0,14.0,-19.3,178.5,90.0,100.0,1.68825,15.0
1983-03-02 06:00:00,1983-S-14,SP,1983.0,14.0,-19.9,178.9,75.0,100.0,1.68825,15.0
1983-03-02 12:00:00,1983-S-14,SP,1983.0,14.0,-20.6,179.2,70.0,100.0,1.68825,15.0
1983-03-02 18:00:00,1983-S-14,SP,1983.0,14.0,-21.4,179.5,65.0,100.0,1.68825,15.0
1983-03-03 00:00:00,1983-S-14,SP,1983.0,14.0,-22.1,179.7,65.0,100.0,1.68825,15.0
1983-03-03 06:00:00,1983-S-14,SP,1983.0,14.0,-23.0,180.0,65.0,100.0,1.68825,15.0
1983-03-03 12:00:00,1983-S-14,SP,1983.0,14.0,-24.2,180.5,65.0,100.0,1.68825,15.0
1983-03-03 18:00:00,1983-S-14,SP,1983.0,14.0,-25.5,181.4,60.0,100.0,1.68825,15.0
1983-03-04 00:00:00,1983-S-14,SP,1983.0,14.0,-26.7,182.4,50.0,100.0,1.68825,15.0
1983-03-04 06:00:00,1983-S-14,SP,1983.0,14.0,-27.9,183.6,35.0,100.0,1.68825,15.0
1983-02-25 00:00:00,1983-S-15,SP,1983.0,15.0,-11.1,192.6,20.0,41.0,0.1959,8.0
1983-02-25 06:00:00,1983-S-15,SP,1983.0,15.0,-11.3,193.7,22.0,41.0,0.1959,8.0
1983-02-25 12:00:00,1983-S-15,SP,1983.0,15.0,-11.6,194.6,25.0,41.0,0.1959,8.0
1983-02-25 18:00:00,1983-S-15,SP,1983.0,15.0,-11.7,195.5,27.0,41.0,0.1959,8.0
1983-02-26 00:00:00,1983-S-15,SP,1983.0,15.0,-11.9,196.4,30.0,41.0,0.1959,8.0
1983-02-26 06:00:00,1983-S-15,SP,1983.0,15.0,-12.0,197.7,32.0,41.0,0.1959,8.0
1983-02-26 12:00:00,1983-S-15,SP,1983.0,15.0,-12.3,198.9,35.0,41.0,0.1959,8.0
1983-02-26 18:00:00,1983-S-15,SP,1983.0,15.0,-12.5,200.2,37.0,41.0,0.1959,8.0
1983-02-27 00:00:00,1983-S-15,SP,1983.0,15.0,-12.8,201.4,40.0,41.0,0.1959,8.0
1983-02-27 06:00:00,1983-S-15,SP,1983.0,15.0,-13.0,202.3,41.0,41.0,0.1959,8.0
1983-02-27 12:00:00,1983-S-15,SP,1983.0,15.0,-13.3,202.9,40.0,41.0,0.1959,8.0
1983-02-27 18:00:00,1983-S-15,SP,1983.0,15.0,-13.5,203.5,37.0,41.0,0.1959,8.0
1983-02-28 00:00:00,1983-S-15,SP,1983.0,15.0,-13.8,204.1,35.0,41.0,0.1959,8.0
1983-02-28 06:00:00,1983-S-15,SP,1983.0,15.0,-14.2,204.9,32.0,41.0,0.1959,8.0
1983-02-28 12:00:00,1983-S-15,SP,1983.0,15.0,-14.9,205.8,30.0,41.0,0.1959,8.0
1983-02-28 18:00:00,1983-S-15,SP,1983.0,15.0,-15.6,206.8,27.0,41.0,0.1959,8.0
1983-03-01 00:00:00,1983-S-15,SP,1983.0,15.0,-16.5,207.8,25.0,41.0,0.1959,8.0
1983-03-01 06:00:00,1983-S-15,SP,1983.0,15.0,-17.4,209.0,24.0,41.0,0.1959,8.0
1983-03-01 12:00:00,1983-S-15,SP,1983.0,15.0,-18.3,210.1,24.0,41.0,0.1959,8.0
1983-03-01 18:00:00,1983-S-15,SP,1983.0,15.0,-19.1,210.9,23.0,41.0,0.1959,8.0
1983-03-02 00:00:00,1983-S-15,SP,1983.0,15.0,-20.0,211.3,20.0,41.0,0.1959,8.0
1983-02-27 12:00:00,1983-S-16,SI,1983.0,16.0,-13.3,126.7,25.0,55.0,0.37925,10.0
1983-02-27 18:00:00,1983-S-16,SI,1983.0,16.0,-13.0,125.7,25.0,55.0,0.37925,10.0
1983-02-28 00:00:00,1983-S-16,SI,1983.0,16.0,-12.9,125.1,30.0,55.0,0.37925,10.0
1983-02-28 06:00:00,1983-S-16,SI,1983.0,16.0,-13.1,124.7,30.0,55.0,0.37925,10.0
1983-02-28 12:00:00,1983-S-16,SI,1983.0,16.0,-13.3,124.5,35.0,55.0,0.37925,10.0
1983-02-28 18:00:00,1983-S-16,SI,1983.0,16.0,-13.6,124.4,35.0,55.0,0.37925,10.0
1983-03-01 00:00:00,1983-S-16,SI,1983.0,16.0,-13.8,124.3,40.0,55.0,0.37925,10.0
1983-03-01 06:00:00,1983-S-16,SI,1983.0,16.0,-14.0,124.2,40.0,55.0,0.37925,10.0
1983-03-01 12:00:00,1983-S-16,SI,1983.0,16.0,-14.2,124.2,45.0,55.0,0.37925,10.0
1983-03-01 18:00:00,1983-S-16,SI,1983.0,16.0,-14.5,124.2,45.0,55.0,0.37925,10.0
1983-03-02 00:00:00,1983-S-16,SI,1983.0,16.0,-14.8,124.3,50.0,55.0,0.37925,10.0
1983-03-02 06:00:00,1983-S-16,SI,1983.0,16.0,-15.3,124.5,55.0,55.0,0.37925,10.0
1983-03-02 12:00:00,1983-S-16,SI,1983.0,16.0,-15.9,124.7,55.0,55.0,0.37925,10.0
1983-03-02 18:00:00,1983-S-16,SI,1983.0,16.0,-16.3,124.9,55.0,55.0,0.37925,10.0
1983-03-03 00:00:00,1983-S-16,SI,1983.0,16.0,-16.7,125.0,55.0,55.0,0.37925,10.0
1983-03-03 06:00:00,1983-S-16,SI,1983.0,16.0,-17.2,125.2,55.0,55.0,0.37925,10.0
1983-03-03 12:00:00,1983-S-16,SI,1983.0,16.0,-17.8,125.5,55.0,55.0,0.37925,10.0
1983-03-03 18:00:00,1983-S-16,SI,1983.0,16.0,-18.3,125.9,50.0,55.0,0.37925,10.0
1983-03-04 00:00:00,1983-S-16,SI,1983.0,16.0,-18.7,126.4,45.0,55.0,0.37925,10.0
1983-03-07 00:00:00,1983-S-17,SP,1983.0,17.0,-11.3,212.6,30.0,90.0,1.68449,20.0
1983-03-07 06:00:00,1983-S-17,SP,1983.0,17.0,-11.5,212.4,31.0,90.0,1.68449,20.0
1983-03-07 12:00:00,1983-S-17,SP,1983.0,17.0,-11.8,212.2,35.0,90.0,1.68449,20.0
1983-03-07 18:00:00,1983-S-17,SP,1983.0,17.0,-12.0,212.1,40.0,90.0,1.68449,20.0
1983-03-08 00:00:00,1983-S-17,SP,1983.0,17.0,-12.4,211.9,45.0,90.0,1.68449,20.0
1983-03-08 06:00:00,1983-S-17,SP,1983.0,17.0,-12.7,211.7,50.0,90.0,1.68449,20.0
1983-03-08 12:00:00,1983-S-17,SP,1983.0,17.0,-13.2,211.5,55.0,90.0,1.68449,20.0
1983-03-08 18:00:00,1983-S-17,SP,1983.0,17.0,-13.5,211.3,62.0,90.0,1.68449,20.0
1983-03-09 00:00:00,1983-S-17,SP,1983.0,17.0,-14.0,211.1,70.0,90.0,1.68449,20.0
1983-03-09 06:00:00,1983-S-17,SP,1983.0,17.0,-14.3,211.0,75.0,90.0,1.68449,20.0
1983-03-09 12:00:00,1983-S-17,SP,1983.0,17.0,-14.6,210.8,80.0,90.0,1.68449,20.0
1983-03-09 18:00:00,1983-S-17,SP,1983.0,17.0,-14.8,210.5,85.0,90.0,1.68449,20.0
1983-03-10 00:00:00,1983-S-17,SP,1983.0,17.0,-15.1,210.1,90.0,90.0,1.68449,20.0
1983-03-10 06:00:00,1983-S-17,SP,1983.0,17.0,-15.1,209.9,90.0,90.0,1.68449,20.0
1983-03-10 12:00:00,1983-S-17,SP,1983.0,17.0,-15.2,209.6,90.0,90.0,1.68449,20.0
1983-03-10 18:00:00,1983-S-17,SP,1983.0,17.0,-15.1,209.3,90.0,90.0,1.68449,20.0
1983-03-11 00:00:00,1983-S-17,SP,1983.0,17.0,-15.2,209.0,90.0,90.0,1.68449,20.0
1983-03-11 06:00:00,1983-S-17,SP,1983.0,17.0,-15.2,208.7,87.0,90.0,1.68449,20.0
1983-03-11 12:00:00,1983-S-17,SP,1983.0,17.0,-15.3,208.4,85.0,90.0,1.68449,20.0
1983-03-11 18:00:00,1983-S-17,SP,1983.0,17.0,-15.4,208.1,85.0,90.0,1.68449,20.0
1983-03-12 00:00:00,1983-S-17,SP,1983.0,17.0,-15.6,208.2,85.0,90.0,1.68449,20.0
1983-03-12 06:00:00,1983-S-17,SP,1983.0,17.0,-15.8,208.9,82.0,90.0,1.68449,20.0
1983-03-12 12:00:00,1983-S-17,SP,1983.0,17.0,-16.2,209.6,80.0,90.0,1.68449,20.0
1983-03-12 18:00:00,1983-S-17,SP,1983.0,17.0,-16.3,210.4,77.0,90.0,1.68449,20.0
1983-03-13 00:00:00,1983-S-17,SP,1983.0,17.0,-16.6,211.1,75.0,90.0,1.68449,20.0
1983-03-13 06:00:00,1983-S-17,SP,1983.0,17.0,-16.9,211.9,70.0,90.0,1.68449,20.0
1983-03-13 12:00:00,1983-S-17,SP,1983.0,17.0,-17.4,212.7,65.0,90.0,1.68449,20.0
1983-03-13 18:00:00,1983-S-17,SP,1983.0,17.0,-17.8,214.1,62.0,90.0,1.68449,20.0
1983-03-14 00:00:00,1983-S-17,SP,1983.0,17.0,-18.4,215.5,60.0,90.0,1.68449,20.0
1983-03-14 06:00:00,1983-S-17,SP,1983.0,17.0,-19.2,216.6,57.0,90.0,1.68449,20.0
1983-03-14 12:00:00,1983-S-17,SP,1983.0,17.0,-20.4,217.5,55.0,90.0,1.68449,20.0
1983-03-14 18:00:00,1983-S-17,SP,1983.0,17.0,-21.6,218.5,52.0,90.0,1.68449,20.0
1983-03-15 00:00:00,1983-S-17,SP,1983.0,17.0,-22.9,219.4,50.0,90.0,1.68449,20.0
1983-03-15 06:00:00,1983-S-17,SP,1983.0,17.0,-24.2,220.9,45.0,90.0,1.68449,20.0
1983-03-15 12:00:00,1983-S-17,SP,1983.0,17.0,-25.5,222.7,40.0,90.0,1.68449,20.0
1983-03-15 18:00:00,1983-S-17,SP,1983.0,17.0,-26.6,224.6,35.0,90.0,1.68449,20.0
1983-03-16 00:00:00,1983-S-17,SP,1983.0,17.0,-27.5,226.5,30.0,90.0,1.68449,20.0
1983-03-22 18:00:00,1983-S-18,SP,1983.0,18.0,-11.2,180.3,25.0,90.0,1.023,25.0
1983-03-23 00:00:00,1983-S-18,SP,1983.0,18.0,-11.5,179.1,25.0,90.0,1.023,25.0
1983-03-23 06:00:00,1983-S-18,SP,1983.0,18.0,-11.7,178.1,25.0,90.0,1.023,25.0
1983-03-23 12:00:00,1983-S-18,SP,1983.0,18.0,-11.8,177.3,25.0,90.0,1.023,25.0
1983-03-23 18:00:00,1983-S-18,SP,1983.0,18.0,-11.9,176.8,25.0,90.0,1.023,25.0
1983-03-24 00:00:00,1983-S-18,SP,1983.0,18.0,-12.3,176.8,25.0,90.0,1.023,25.0
1983-03-24 06:00:00,1983-S-18,SP,1983.0,18.0,-12.8,177.0,25.0,90.0,1.023,25.0
1983-03-24 12:00:00,1983-S-18,SP,1983.0,18.0,-13.0,177.4,30.0,90.0,1.023,25.0
1983-03-24 18:00:00,1983-S-18,SP,1983.0,18.0,-13.3,177.8,35.0,90.0,1.023,25.0
1983-03-25 00:00:00,1983-S-18,SP,1983.0,18.0,-13.9,178.3,40.0,90.0,1.023,25.0
1983-03-25 06:00:00,1983-S-18,SP,1983.0,18.0,-14.4,178.8,50.0,90.0,1.023,25.0
1983-03-25 12:00:00,1983-S-18,SP,1983.0,18.0,-14.8,179.5,55.0,90.0,1.023,25.0
1983-03-25 18:00:00,1983-S-18,SP,1983.0,18.0,-15.2,180.1,65.0,90.0,1.023,25.0
1983-03-26 00:00:00,1983-S-18,SP,1983.0,18.0,-15.6,180.5,70.0,90.0,1.023,25.0
1983-03-26 06:00:00,1983-S-18,SP,1983.0,18.0,-16.0,180.9,70.0,90.0,1.023,25.0
1983-03-26 12:00:00,1983-S-18,SP,1983.0,18.0,-16.3,181.4,75.0,90.0,1.023,25.0
1983-03-26 18:00:00,1983-S-18,SP,1983.0,18.0,-16.7,181.8,80.0,90.0,1.023,25.0
1983-03-27 00:00:00,1983-S-18,SP,1983.0,18.0,-17.2,182.1,85.0,90.0,1.023,25.0
1983-03-27 06:00:00,1983-S-18,SP,1983.0,18.0,-17.8,182.2,90.0,90.0,1.023,25.0
1983-03-27 12:00:00,1983-S-18,SP,1983.0,18.0,-18.5,182.2,90.0,90.0,1.023,25.0
1983-03-27 18:00:00,1983-S-18,SP,1983.0,18.0,-19.2,182.0,85.0,90.0,1.023,25.0
1983-03-28 00:00:00,1983-S-18,SP,1983.0,18.0,-20.1,181.4,85.0,90.0,1.023,25.0
1983-03-28 06:00:00,1983-S-18,SP,1983.0,18.0,-21.2,180.9,80.0,90.0,1.023,25.0
1983-03-28 12:00:00,1983-S-18,SP,1983.0,18.0,-22.5,180.8,75.0,90.0,1.023,25.0
1983-03-28 18:00:00,1983-S-18,SP,1983.0,18.0,-23.8,180.8,70.0,90.0,1.023,25.0
1983-03-29 00:00:00,1983-S-18,SP,1983.0,18.0,-24.8,180.9,65.0,90.0,1.023,25.0
1983-03-29 06:00:00,1983-S-18,SP,1983.0,18.0,-25.6,181.2,60.0,90.0,1.023,25.0
1983-03-27 00:00:00,1983-S-19,SP,1983.0,19.0,-7.7,203.8,25.0,102.0,1.1944,31.0
1983-03-27 06:00:00,1983-S-19,SP,1983.0,19.0,-8.3,204.0,28.0,102.0,1.1944,31.0
1983-03-27 12:00:00,1983-S-19,SP,1983.0,19.0,-8.8,203.9,30.0,102.0,1.1944,31.0
1983-03-27 18:00:00,1983-S-19,SP,1983.0,19.0,-9.4,203.6,29.0,102.0,1.1944,31.0
1983-03-28 00:00:00,1983-S-19,SP,1983.0,19.0,-10.0,203.0,30.0,102.0,1.1944,31.0
1983-03-28 06:00:00,1983-S-19,SP,1983.0,19.0,-10.4,202.3,32.0,102.0,1.1944,31.0
1983-03-28 12:00:00,1983-S-19,SP,1983.0,19.0,-10.9,201.5,35.0,102.0,1.1944,31.0
1983-03-28 18:00:00,1983-S-19,SP,1983.0,19.0,-11.2,200.8,37.0,102.0,1.1944,31.0
1983-03-29 00:00:00,1983-S-19,SP,1983.0,19.0,-11.7,199.8,40.0,102.0,1.1944,31.0
1983-03-29 06:00:00,1983-S-19,SP,1983.0,19.0,-12.3,198.5,43.0,102.0,1.1944,31.0
1983-03-29 12:00:00,1983-S-19,SP,1983.0,19.0,-13.2,196.9,49.0,102.0,1.1944,31.0
1983-03-29 18:00:00,1983-S-19,SP,1983.0,19.0,-14.1,195.5,60.0,102.0,1.1944,31.0
1983-03-30 00:00:00,1983-S-19,SP,1983.0,19.0,-15.1,194.3,70.0,102.0,1.1944,31.0
1983-03-30 06:00:00,1983-S-19,SP,1983.0,19.0,-15.7,193.6,80.0,102.0,1.1944,31.0
1983-03-30 12:00:00,1983-S-19,SP,1983.0,19.0,-16.3,193.0,90.0,102.0,1.1944,31.0
1983-03-30 18:00:00,1983-S-19,SP,1983.0,19.0,-17.0,192.5,96.0,102.0,1.1944,31.0
1983-03-31 00:00:00,1983-S-19,SP,1983.0,19.0,-17.8,192.0,100.0,102.0,1.1944,31.0
1983-03-31 06:00:00,1983-S-19,SP,1983.0,19.0,-18.4,191.8,102.0,102.0,1.1944,31.0
1983-03-31 12:00:00,1983-S-19,SP,1983.0,19.0,-19.1,191.6,100.0,102.0,1.1944,31.0
1983-03-31 18:00:00,1983-S-19,SP,1983.0,19.0,-19.6,191.5,92.0,102.0,1.1944,31.0
1983-04-01 00:00:00,1983-S-19,SP,1983.0,19.0,-20.2,191.5,85.0,102.0,1.1944,31.0
1983-04-01 06:00:00,1983-S-19,SP,1983.0,19.0,-20.9,191.6,77.0,102.0,1.1944,31.0
1983-04-01 12:00:00,1983-S-19,SP,1983.0,19.0,-21.7,191.7,70.0,102.0,1.1944,31.0
1983-04-01 18:00:00,1983-S-19,SP,1983.0,19.0,-22.3,191.8,62.0,102.0,1.1944,31.0
1983-04-02 00:00:00,1983-S-19,SP,1983.0,19.0,-23.0,191.9,55.0,102.0,1.1944,31.0
1983-04-02 06:00:00,1983-S-19,SP,1983.0,19.0,-23.5,192.2,49.0,102.0,1.1944,31.0
1983-04-02 12:00:00,1983-S-19,SP,1983.0,19.0,-24.0,192.4,45.0,102.0,1.1944,31.0
1983-04-02 18:00:00,1983-S-19,SP,1983.0,19.0,-24.4,192.8,42.0,102.0,1.1944,31.0
1983-04-03 00:00:00,1983-S-19,SP,1983.0,19.0,-24.8,193.0,40.0,102.0,1.1944,31.0
1983-04-03 06:00:00,1983-S-19,SP,1983.0,19.0,-25.1,193.2,35.0,102.0,1.1944,31.0
1983-04-03 12:00:00,1983-S-19,SP,1983.0,19.0,-25.6,193.3,30.0,102.0,1.1944,31.0
1983-04-03 06:00:00,1983-S-20,SI,1983.0,20.0,-11.6,120.0,20.0,60.0,0.369,20.0
1983-04-03 12:00:00,1983-S-20,SI,1983.0,20.0,-11.7,119.3,20.0,60.0,0.369,20.0
1983-04-03 18:00:00,1983-S-20,SI,1983.0,20.0,-11.9,118.6,20.0,60.0,0.369,20.0
1983-04-04 00:00:00,1983-S-20,SI,1983.0,20.0,-12.1,117.9,20.0,60.0,0.369,20.0
1983-04-04 06:00:00,1983-S-20,SI,1983.0,20.0,-12.4,117.2,25.0,60.0,0.369,20.0
1983-04-04 12:00:00,1983-S-20,SI,1983.0,20.0,-12.6,116.6,25.0,60.0,0.369,20.0
1983-04-04 18:00:00,1983-S-20,SI,1983.0,20.0,-12.9,116.1,30.0,60.0,0.369,20.0
1983-04-05 00:00:00,1983-S-20,SI,1983.0,20.0,-13.2,115.6,30.0,60.0,0.369,20.0
1983-04-05 06:00:00,1983-S-20,SI,1983.0,20.0,-13.6,115.2,35.0,60.0,0.369,20.0
1983-04-05 12:00:00,1983-S-20,SI,1983.0,20.0,-14.0,114.8,40.0,60.0,0.369,20.0
1983-04-05 18:00:00,1983-S-20,SI,1983.0,20.0,-14.4,114.5,50.0,60.0,0.369,20.0
1983-04-06 00:00:00,1983-S-20,SI,1983.0,20.0,-14.9,114.3,50.0,60.0,0.369,20.0
1983-04-06 06:00:00,1983-S-20,SI,1983.0,20.0,-15.5,114.3,55.0,60.0,0.369,20.0
1983-04-06 12:00:00,1983-S-20,SI,1983.0,20.0,-16.1,114.3,55.0,60.0,0.369,20.0
1983-04-06 18:00:00,1983-S-20,SI,1983.0,20.0,-16.7,114.4,60.0,60.0,0.369,20.0
1983-04-07 00:00:00,1983-S-20,SI,1983.0,20.0,-17.4,114.5,55.0,60.0,0.369,20.0
1983-04-07 06:00:00,1983-S-20,SI,1983.0,20.0,-18.1,114.7,50.0,60.0,0.369,20.0
1983-04-07 12:00:00,1983-S-20,SI,1983.0,20.0,-18.7,115.4,50.0,60.0,0.369,20.0
1983-04-07 18:00:00,1983-S-20,SI,1983.0,20.0,-19.4,116.7,55.0,60.0,0.369,20.0
1983-04-08 00:00:00,1983-S-20,SI,1983.0,20.0,-20.3,118.3,50.0,60.0,0.369,20.0
1983-04-08 06:00:00,1983-S-20,SI,1983.0,20.0,-21.6,120.2,35.0,60.0,0.369,20.0
1983-04-07 00:00:00,1983-S-21,SP,1983.0,21.0,-10.3,224.4,25.0,100.0,1.51148,28.0
1983-04-07 06:00:00,1983-S-21,SP,1983.0,21.0,-10.6,223.7,27.0,100.0,1.51148,28.0
1983-04-07 12:00:00,1983-S-21,SP,1983.0,21.0,-11.0,223.0,30.0,100.0,1.51148,28.0
1983-04-07 18:00:00,1983-S-21,SP,1983.0,21.0,-11.2,222.3,32.0,100.0,1.51148,28.0
1983-04-08 00:00:00,1983-S-21,SP,1983.0,21.0,-11.4,221.6,35.0,100.0,1.51148,28.0
1983-04-08 06:00:00,1983-S-21,SP,1983.0,21.0,-11.6,220.2,37.0,100.0,1.51148,28.0
1983-04-08 12:00:00,1983-S-21,SP,1983.0,21.0,-11.9,218.2,40.0,100.0,1.51148,28.0
1983-04-08 18:00:00,1983-S-21,SP,1983.0,21.0,-12.2,216.7,42.0,100.0,1.51148,28.0
1983-04-09 00:00:00,1983-S-21,SP,1983.0,21.0,-12.5,215.3,45.0,100.0,1.51148,28.0
1983-04-09 06:00:00,1983-S-21,SP,1983.0,21.0,-12.7,214.5,47.0,100.0,1.51148,28.0
1983-04-09 12:00:00,1983-S-21,SP,1983.0,21.0,-12.9,214.0,50.0,100.0,1.51148,28.0
1983-04-09 18:00:00,1983-S-21,SP,1983.0,21.0,-13.0,213.6,53.0,100.0,1.51148,28.0
1983-04-10 00:00:00,1983-S-21,SP,1983.0,21.0,-13.2,213.2,60.0,100.0,1.51148,28.0
1983-04-10 06:00:00,1983-S-21,SP,1983.0,21.0,-13.3,212.9,69.0,100.0,1.51148,28.0
1983-04-10 12:00:00,1983-S-21,SP,1983.0,21.0,-13.5,212.5,79.0,100.0,1.51148,28.0
1983-04-10 18:00:00,1983-S-21,SP,1983.0,21.0,-13.6,212.3,88.0,100.0,1.51148,28.0
1983-04-11 00:00:00,1983-S-21,SP,1983.0,21.0,-13.8,212.0,95.0,100.0,1.51148,28.0
1983-04-11 06:00:00,1983-S-21,SP,1983.0,21.0,-13.9,211.9,98.0,100.0,1.51148,28.0
1983-04-11 12:00:00,1983-S-21,SP,1983.0,21.0,-14.2,211.7,100.0,100.0,1.51148,28.0
1983-04-11 18:00:00,1983-S-21,SP,1983.0,21.0,-14.5,211.6,100.0,100.0,1.51148,28.0
1983-04-12 00:00:00,1983-S-21,SP,1983.0,21.0,-15.1,211.4,100.0,100.0,1.51148,28.0
1983-04-12 06:00:00,1983-S-21,SP,1983.0,21.0,-15.9,211.3,97.0,100.0,1.51148,28.0
1983-04-12 12:00:00,1983-S-21,SP,1983.0,21.0,-16.9,211.0,95.0,100.0,1.51148,28.0
1983-04-12 18:00:00,1983-S-21,SP,1983.0,21.0,-17.7,211.0,92.0,100.0,1.51148,28.0
1983-04-13 00:00:00,1983-S-21,SP,1983.0,21.0,-18.8,211.8,90.0,100.0,1.51148,28.0
1983-04-13 06:00:00,1983-S-21,SP,1983.0,21.0,-20.3,213.7,86.0,100.0,1.51148,28.0
1983-04-13 12:00:00,1983-S-21,SP,1983.0,21.0,-22.2,215.6,80.0,100.0,1.51148,28.0
1983-04-13 18:00:00,1983-S-21,SP,1983.0,21.0,-23.9,217.4,70.0,100.0,1.51148,28.0
1983-04-14 00:00:00,1983-S-21,SP,1983.0,21.0,-25.7,219.2,60.0,100.0,1.51148,28.0
1983-04-14 06:00:00,1983-S-21,SP,1983.0,21.0,-27.6,221.2,50.0,100.0,1.51148,28.0
1983-04-14 12:00:00,1983-S-21,SP,1983.0,21.0,-29.7,223.2,40.0,100.0,1.51148,28.0
1983-04-15 12:00:00,1983-S-22,SP,1983.0,22.0,-10.0,228.6,30.0,76.0,0.99638,14.0
1983-04-15 18:00:00,1983-S-22,SP,1983.0,22.0,-10.4,228.4,32.0,76.0,0.99638,14.0
1983-04-16 00:00:00,1983-S-22,SP,1983.0,22.0,-10.9,228.0,35.0,76.0,0.99638,14.0
1983-04-16 06:00:00,1983-S-22,SP,1983.0,22.0,-11.2,227.6,37.0,76.0,0.99638,14.0
1983-04-16 12:00:00,1983-S-22,SP,1983.0,22.0,-11.6,227.0,40.0,76.0,0.99638,14.0
1983-04-16 18:00:00,1983-S-22,SP,1983.0,22.0,-11.9,226.6,42.0,76.0,0.99638,14.0
1983-04-17 00:00:00,1983-S-22,SP,1983.0,22.0,-12.4,226.1,45.0,76.0,0.99638,14.0
1983-04-17 06:00:00,1983-S-22,SP,1983.0,22.0,-12.9,225.9,45.0,76.0,0.99638,14.0
1983-04-17 12:00:00,1983-S-22,SP,1983.0,22.0,-13.5,225.6,45.0,76.0,0.99638,14.0
1983-04-17 18:00:00,1983-S-22,SP,1983.0,22.0,-13.8,225.5,46.0,76.0,0.99638,14.0
1983-04-18 00:00:00,1983-S-22,SP,1983.0,22.0,-14.2,225.2,50.0,76.0,0.99638,14.0
1983-04-18 06:00:00,1983-S-22,SP,1983.0,22.0,-14.6,224.8,55.0,76.0,0.99638,14.0
1983-04-18 12:00:00,1983-S-22,SP,1983.0,22.0,-15.1,224.0,60.0,76.0,0.99638,14.0
1983-04-18 18:00:00,1983-S-22,SP,1983.0,22.0,-15.5,223.2,62.0,76.0,0.99638,14.0
1983-04-19 00:00:00,1983-S-22,SP,1983.0,22.0,-15.9,222.3,65.0,76.0,0.99638,14.0
1983-04-19 06:00:00,1983-S-22,SP,1983.0,22.0,-16.0,221.6,67.0,76.0,0.99638,14.0
1983-04-19 12:00:00,1983-S-22,SP,1983.0,22.0,-16.2,220.9,70.0,76.0,0.99638,14.0
1983-04-19 18:00:00,1983-S-22,SP,1983.0,22.0,-16.7,220.4,72.0,76.0,0.99638,14.0
1983-04-20 00:00:00,1983-S-22,SP,1983.0,22.0,-17.2,220.1,75.0,76.0,0.99638,14.0
1983-04-20 06:00:00,1983-S-22,SP,1983.0,22.0,-17.6,220.1,76.0,76.0,0.99638,14.0
1983-04-20 12:00:00,1983-S-22,SP,1983.0,22.0,-18.2,220.4,75.0,76.0,0.99638,14.0
1983-04-20 18:00:00,1983-S-22,SP,1983.0,22.0,-18.8,221.0,72.0,76.0,0.99638,14.0
1983-04-21 00:00:00,1983-S-22,SP,1983.0,22.0,-19.5,221.7,70.0,76.0,0.99638,14.0
1983-04-21 06:00:00,1983-S-22,SP,1983.0,22.0,-20.1,222.7,67.0,76.0,0.99638,14.0
1983-04-21 12:00:00,1983-S-22,SP,1983.0,22.0,-20.8,223.9,65.0,76.0,0.99638,14.0
1983-04-21 18:00:00,1983-S-22,SP,1983.0,22.0,-21.3,225.3,62.0,76.0,0.99638,14.0
1983-04-22 00:00:00,1983-S-22,SP,1983.0,22.0,-21.9,227.0,60.0,76.0,0.99638,14.0
1983-04-22 06:00:00,1983-S-22,SP,1983.0,22.0,-21.9,229.2,55.0,76.0,0.99638,14.0
1983-04-22 12:00:00,1983-S-22,SP,1983.0,22.0,-22.0,231.3,50.0,76.0,0.99638,14.0
1983-04-22 18:00:00,1983-S-22,SP,1983.0,22.0,-22.5,233.5,43.0,76.0,0.99638,14.0
1983-04-23 00:00:00,1983-S-22,SP,1983.0,22.0,-23.5,235.7,34.0,76.0,0.99638,14.0
1983-04-19 12:00:00,1983-S-23,SI,1983.0,23.0,-11.8,80.4,20.0,60.0,0.811,15.0
1983-04-19 18:00:00,1983-S-23,SI,1983.0,23.0,-12.1,80.7,20.0,60.0,0.811,15.0
1983-04-20 00:00:00,1983-S-23,SI,1983.0,23.0,-12.3,81.1,20.0,60.0,0.811,15.0
1983-04-20 06:00:00,1983-S-23,SI,1983.0,23.0,-12.5,81.5,20.0,60.0,0.811,15.0
1983-04-20 12:00:00,1983-S-23,SI,1983.0,23.0,-12.7,81.9,25.0,60.0,0.811,15.0
1983-04-20 18:00:00,1983-S-23,SI,1983.0,23.0,-12.8,82.8,25.0,60.0,0.811,15.0
1983-04-21 00:00:00,1983-S-23,SI,1983.0,23.0,-12.8,83.5,25.0,60.0,0.811,15.0
1983-04-21 06:00:00,1983-S-23,SI,1983.0,23.0,-13.3,83.3,25.0,60.0,0.811,15.0
1983-04-21 12:00:00,1983-S-23,SI,1983.0,23.0,-13.6,83.0,30.0,60.0,0.811,15.0
