timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification
1982-03-23 06:00:00,1982-N-1,WP,1982,1,11.8,112.5,30,60,0.7325,15.0
1982-03-23 12:00:00,1982-N-1,WP,1982,1,11.9,111.9,30,60,0.7325,15.0
1982-03-23 18:00:00,1982-N-1,WP,1982,1,12.1,111.2,30,60,0.7325,15.0
1982-03-24 00:00:00,1982-N-1,WP,1982,1,12.1,110.7,25,60,0.7325,15.0
1982-03-24 06:00:00,1982-N-1,WP,1982,1,12.2,110.1,25,60,0.7325,15.0
1982-03-24 12:00:00,1982-N-1,WP,1982,1,12.2,109.1,25,60,0.7325,15.0
1982-03-24 18:00:00,1982-N-1,WP,1982,1,12.2,108.3,20,60,0.7325,15.0
1982-03-25 00:00:00,1982-N-1,WP,1982,1,12.1,107.8,10,60,0.7325,15.0
1982-03-18 06:00:00,1982-N-2,WP,1982,2,3.8,160.7,25,105,2.028,25.0
1982-03-18 12:00:00,1982-N-2,WP,1982,2,4.5,158.8,25,105,2.028,25.0
1982-03-18 18:00:00,1982-N-2,WP,1982,2,4.9,157.1,30,105,2.028,25.0
1982-03-19 00:00:00,1982-N-2,WP,1982,2,5.5,155.5,40,105,2.028,25.0
1982-03-19 06:00:00,1982-N-2,WP,1982,2,5.9,153.9,50,105,2.028,25.0
1982-03-19 12:00:00,1982-N-2,WP,1982,2,6.4,152.4,55,105,2.028,25.0
1982-03-19 18:00:00,1982-N-2,WP,1982,2,6.7,151.0,55,105,2.028,25.0
1982-03-20 00:00:00,1982-N-2,WP,1982,2,6.9,149.9,50,105,2.028,25.0
1982-03-20 06:00:00,1982-N-2,WP,1982,2,6.9,148.7,50,105,2.028,25.0
1982-03-20 12:00:00,1982-N-2,WP,1982,2,7.0,147.6,50,105,2.028,25.0
1982-03-20 18:00:00,1982-N-2,WP,1982,2,7.3,146.5,50,105,2.028,25.0
1982-03-21 00:00:00,1982-N-2,WP,1982,2,7.5,145.5,50,105,2.028,25.0
1982-03-21 06:00:00,1982-N-2,WP,1982,2,7.8,144.4,55,105,2.028,25.0
1982-03-21 12:00:00,1982-N-2,WP,1982,2,7.9,142.9,60,105,2.028,25.0
1982-03-21 18:00:00,1982-N-2,WP,1982,2,8.1,141.3,65,105,2.028,25.0
1982-03-22 00:00:00,1982-N-2,WP,1982,2,8.3,139.5,65,105,2.028,25.0
1982-03-22 06:00:00,1982-N-2,WP,1982,2,8.6,137.7,60,105,2.028,25.0
1982-03-22 12:00:00,1982-N-2,WP,1982,2,8.8,136.1,60,105,2.028,25.0
1982-03-22 18:00:00,1982-N-2,WP,1982,2,9.0,134.8,60,105,2.028,25.0
1982-03-23 00:00:00,1982-N-2,WP,1982,2,9.1,133.5,65,105,2.028,25.0
1982-03-23 06:00:00,1982-N-2,WP,1982,2,9.2,132.4,70,105,2.028,25.0
1982-03-23 12:00:00,1982-N-2,WP,1982,2,9.3,131.4,70,105,2.028,25.0
1982-03-23 18:00:00,1982-N-2,WP,1982,2,9.5,130.4,70,105,2.028,25.0
1982-03-24 00:00:00,1982-N-2,WP,1982,2,9.7,129.5,75,105,2.028,25.0
1982-03-24 06:00:00,1982-N-2,WP,1982,2,9.8,128.8,80,105,2.028,25.0
1982-03-24 12:00:00,1982-N-2,WP,1982,2,9.8,128.2,85,105,2.028,25.0
1982-03-24 18:00:00,1982-N-2,WP,1982,2,9.9,127.7,90,105,2.028,25.0
1982-03-25 00:00:00,1982-N-2,WP,1982,2,10.1,127.2,95,105,2.028,25.0
1982-03-25 06:00:00,1982-N-2,WP,1982,2,10.3,126.8,100,105,2.028,25.0
1982-03-25 12:00:00,1982-N-2,WP,1982,2,10.5,126.2,105,105,2.028,25.0
1982-03-25 18:00:00,1982-N-2,WP,1982,2,10.4,125.5,100,105,2.028,25.0
1982-03-26 00:00:00,1982-N-2,WP,1982,2,10.3,124.8,95,105,2.028,25.0
1982-03-26 06:00:00,1982-N-2,WP,1982,2,10.5,124.0,85,105,2.028,25.0
1982-03-26 12:00:00,1982-N-2,WP,1982,2,11.0,123.5,80,105,2.028,25.0
1982-03-26 18:00:00,1982-N-2,WP,1982,2,11.5,122.9,75,105,2.028,25.0
1982-03-27 00:00:00,1982-N-2,WP,1982,2,11.7,122.2,65,105,2.028,25.0
1982-03-27 06:00:00,1982-N-2,WP,1982,2,11.8,121.3,60,105,2.028,25.0
1982-03-27 12:00:00,1982-N-2,WP,1982,2,11.9,120.4,55,105,2.028,25.0
1982-03-27 18:00:00,1982-N-2,WP,1982,2,12.0,119.5,45,105,2.028,25.0
1982-03-28 00:00:00,1982-N-2,WP,1982,2,12.4,118.5,40,105,2.028,25.0
1982-03-28 06:00:00,1982-N-2,WP,1982,2,12.9,117.8,45,105,2.028,25.0
1982-03-28 12:00:00,1982-N-2,WP,1982,2,13.3,117.2,50,105,2.028,25.0
1982-03-28 18:00:00,1982-N-2,WP,1982,2,13.7,116.6,50,105,2.028,25.0
1982-03-29 00:00:00,1982-N-2,WP,1982,2,14.1,116.1,45,105,2.028,25.0
1982-03-29 06:00:00,1982-N-2,WP,1982,2,14.3,115.8,45,105,2.028,25.0
1982-03-29 12:00:00,1982-N-2,WP,1982,2,14.2,115.4,40,105,2.028,25.0
1982-03-29 18:00:00,1982-N-2,WP,1982,2,14.0,114.9,40,105,2.028,25.0
1982-03-30 00:00:00,1982-N-2,WP,1982,2,13.9,114.5,35,105,2.028,25.0
1982-03-30 06:00:00,1982-N-2,WP,1982,2,13.8,114.2,30,105,2.028,25.0
1982-03-30 12:00:00,1982-N-2,WP,1982,2,13.5,114.0,30,105,2.028,25.0
1982-03-30 18:00:00,1982-N-2,WP,1982,2,13.2,113.7,30,105,2.028,25.0
1982-03-31 00:00:00,1982-N-2,WP,1982,2,12.9,113.6,30,105,2.028,25.0
1982-03-31 06:00:00,1982-N-2,WP,1982,2,12.9,114.0,30,105,2.028,25.0
1982-03-31 12:00:00,1982-N-2,WP,1982,2,13.1,114.0,30,105,2.028,25.0
1982-03-31 18:00:00,1982-N-2,WP,1982,2,13.1,113.5,30,105,2.028,25.0
1982-04-01 00:00:00,1982-N-2,WP,1982,2,13.1,113.1,25,105,2.028,25.0
1982-04-01 06:00:00,1982-N-2,WP,1982,2,13.1,112.6,25,105,2.028,25.0
1982-03-28 06:00:00,1982-N-3,WP,1982,3,3.5,156.6,20,75,0.7065,15.0
1982-03-28 12:00:00,1982-N-3,WP,1982,3,4.3,156.1,25,75,0.7065,15.0
1982-03-28 18:00:00,1982-N-3,WP,1982,3,5.1,155.9,30,75,0.7065,15.0
1982-03-29 00:00:00,1982-N-3,WP,1982,3,6.0,155.8,30,75,0.7065,15.0
1982-03-29 06:00:00,1982-N-3,WP,1982,3,6.8,155.9,35,75,0.7065,15.0
1982-03-29 12:00:00,1982-N-3,WP,1982,3,7.2,156.4,35,75,0.7065,15.0
1982-03-29 18:00:00,1982-N-3,WP,1982,3,7.6,157.0,35,75,0.7065,15.0
1982-03-30 00:00:00,1982-N-3,WP,1982,3,8.1,158.0,45,75,0.7065,15.0
1982-03-30 06:00:00,1982-N-3,WP,1982,3,8.5,159.0,50,75,0.7065,15.0
1982-03-30 12:00:00,1982-N-3,WP,1982,3,8.7,160.1,50,75,0.7065,15.0
1982-03-30 18:00:00,1982-N-3,WP,1982,3,8.7,161.2,50,75,0.7065,15.0
1982-03-31 00:00:00,1982-N-3,WP,1982,3,8.8,162.2,50,75,0.7065,15.0
1982-03-31 06:00:00,1982-N-3,WP,1982,3,8.9,163.3,50,75,0.7065,15.0
1982-03-31 12:00:00,1982-N-3,WP,1982,3,9.3,164.0,50,75,0.7065,15.0
1982-03-31 18:00:00,1982-N-3,WP,1982,3,10.0,164.3,50,75,0.7065,15.0
1982-04-01 00:00:00,1982-N-3,WP,1982,3,10.3,163.5,50,75,0.7065,15.0
1982-04-01 06:00:00,1982-N-3,WP,1982,3,10.4,162.8,50,75,0.7065,15.0
1982-04-01 12:00:00,1982-N-3,WP,1982,3,10.6,162.5,55,75,0.7065,15.0
1982-04-01 18:00:00,1982-N-3,WP,1982,3,10.7,162.1,55,75,0.7065,15.0
1982-04-02 00:00:00,1982-N-3,WP,1982,3,11.0,161.5,60,75,0.7065,15.0
1982-04-02 06:00:00,1982-N-3,WP,1982,3,11.5,160.8,60,75,0.7065,15.0
1982-04-02 12:00:00,1982-N-3,WP,1982,3,12.1,160.3,60,75,0.7065,15.0
1982-04-02 18:00:00,1982-N-3,WP,1982,3,12.8,159.9,70,75,0.7065,15.0
1982-04-03 00:00:00,1982-N-3,WP,1982,3,13.3,159.7,75,75,0.7065,15.0
1982-04-03 06:00:00,1982-N-3,WP,1982,3,14.0,160.3,65,75,0.7065,15.0
1982-04-03 12:00:00,1982-N-3,WP,1982,3,13.2,158.9,55,75,0.7065,15.0
1982-04-03 18:00:00,1982-N-3,WP,1982,3,13.0,157.3,50,75,0.7065,15.0
1982-04-04 00:00:00,1982-N-3,WP,1982,3,13.1,155.9,40,75,0.7065,15.0
1982-04-04 06:00:00,1982-N-3,WP,1982,3,13.1,154.6,30,75,0.7065,15.0
1982-05-16 18:00:00,1982-N-4,WP,1982,4,10.2,135.9,25,105,1.1725,30.0
1982-05-17 00:00:00,1982-N-4,WP,1982,4,10.9,134.6,25,105,1.1725,30.0
1982-05-17 06:00:00,1982-N-4,WP,1982,4,11.5,133.2,30,105,1.1725,30.0
1982-05-17 12:00:00,1982-N-4,WP,1982,4,11.6,131.6,30,105,1.1725,30.0
1982-05-17 18:00:00,1982-N-4,WP,1982,4,11.3,130.0,35,105,1.1725,30.0
1982-05-18 00:00:00,1982-N-4,WP,1982,4,11.2,128.6,35,105,1.1725,30.0
1982-05-18 06:00:00,1982-N-4,WP,1982,4,11.5,127.7,40,105,1.1725,30.0
1982-05-18 12:00:00,1982-N-4,WP,1982,4,12.4,127.1,40,105,1.1725,30.0
1982-05-18 18:00:00,1982-N-4,WP,1982,4,13.8,126.5,50,105,1.1725,30.0
1982-05-19 00:00:00,1982-N-4,WP,1982,4,14.6,125.7,55,105,1.1725,30.0
1982-05-19 06:00:00,1982-N-4,WP,1982,4,15.4,125.0,65,105,1.1725,30.0
1982-05-19 12:00:00,1982-N-4,WP,1982,4,16.2,124.4,70,105,1.1725,30.0
1982-05-19 18:00:00,1982-N-4,WP,1982,4,17.2,124.2,85,105,1.1725,30.0
1982-05-20 00:00:00,1982-N-4,WP,1982,4,17.9,124.2,95,105,1.1725,30.0
1982-05-20 06:00:00,1982-N-4,WP,1982,4,18.6,124.6,100,105,1.1725,30.0
1982-05-20 12:00:00,1982-N-4,WP,1982,4,19.3,125.2,105,105,1.1725,30.0
1982-05-20 18:00:00,1982-N-4,WP,1982,4,19.8,126.0,105,105,1.1725,30.0
1982-05-21 00:00:00,1982-N-4,WP,1982,4,20.2,127.0,100,105,1.1725,30.0
1982-05-21 06:00:00,1982-N-4,WP,1982,4,20.9,127.9,90,105,1.1725,30.0
1982-05-21 12:00:00,1982-N-4,WP,1982,4,21.8,129.3,85,105,1.1725,30.0
1982-05-21 18:00:00,1982-N-4,WP,1982,4,22.3,131.0,75,105,1.1725,30.0
1982-05-22 00:00:00,1982-N-4,WP,1982,4,23.5,133.1,70,105,1.1725,30.0
1982-05-22 06:00:00,1982-N-4,WP,1982,4,24.5,135.5,65,105,1.1725,30.0
1982-05-22 12:00:00,1982-N-4,WP,1982,4,25.4,137.8,55,105,1.1725,30.0
1982-05-22 18:00:00,1982-N-4,WP,1982,4,26.5,140.2,50,105,1.1725,30.0
1982-06-18 06:00:00,1982-N-5,WP,1982,5,9.3,148.5,15,75,0.74825,15.0
1982-06-18 12:00:00,1982-N-5,WP,1982,5,9.3,147.4,15,75,0.74825,15.0
1982-06-18 18:00:00,1982-N-5,WP,1982,5,9.3,146.2,20,75,0.74825,15.0
1982-06-19 00:00:00,1982-N-5,WP,1982,5,9.2,145.1,20,75,0.74825,15.0
1982-06-19 06:00:00,1982-N-5,WP,1982,5,9.2,144.0,20,75,0.74825,15.0
1982-06-19 12:00:00,1982-N-5,WP,1982,5,9.1,142.8,25,75,0.74825,15.0
1982-06-19 18:00:00,1982-N-5,WP,1982,5,9.1,141.7,25,75,0.74825,15.0
1982-06-20 00:00:00,1982-N-5,WP,1982,5,9.0,140.7,25,75,0.74825,15.0
1982-06-20 06:00:00,1982-N-5,WP,1982,5,9.0,140.0,25,75,0.74825,15.0
1982-06-20 12:00:00,1982-N-5,WP,1982,5,9.0,139.4,30,75,0.74825,15.0
1982-06-20 18:00:00,1982-N-5,WP,1982,5,9.2,138.8,30,75,0.74825,15.0
1982-06-21 00:00:00,1982-N-5,WP,1982,5,9.6,139.1,30,75,0.74825,15.0
1982-06-21 06:00:00,1982-N-5,WP,1982,5,9.5,139.7,35,75,0.74825,15.0
1982-06-21 12:00:00,1982-N-5,WP,1982,5,9.6,140.5,35,75,0.74825,15.0
1982-06-21 18:00:00,1982-N-5,WP,1982,5,10.2,141.4,35,75,0.74825,15.0
1982-06-22 00:00:00,1982-N-5,WP,1982,5,11.3,142.2,35,75,0.74825,15.0
1982-06-22 06:00:00,1982-N-5,WP,1982,5,12.4,142.8,35,75,0.74825,15.0
1982-06-22 12:00:00,1982-N-5,WP,1982,5,13.3,143.1,35,75,0.74825,15.0
1982-06-22 18:00:00,1982-N-5,WP,1982,5,14.1,143.2,40,75,0.74825,15.0
1982-06-23 00:00:00,1982-N-5,WP,1982,5,14.8,143.3,40,75,0.74825,15.0
1982-06-23 06:00:00,1982-N-5,WP,1982,5,15.7,143.3,45,75,0.74825,15.0
1982-06-23 12:00:00,1982-N-5,WP,1982,5,16.3,143.1,45,75,0.74825,15.0
1982-06-23 18:00:00,1982-N-5,WP,1982,5,16.8,142.4,50,75,0.74825,15.0
1982-06-24 00:00:00,1982-N-5,WP,1982,5,17.5,142.0,55,75,0.74825,15.0
1982-06-24 06:00:00,1982-N-5,WP,1982,5,18.2,141.6,60,75,0.74825,15.0
1982-06-24 12:00:00,1982-N-5,WP,1982,5,19.1,141.2,65,75,0.74825,15.0
1982-06-24 18:00:00,1982-N-5,WP,1982,5,20.2,140.6,65,75,0.74825,15.0
1982-06-25 00:00:00,1982-N-5,WP,1982,5,21.4,140.0,70,75,0.74825,15.0
1982-06-25 06:00:00,1982-N-5,WP,1982,5,22.6,139.4,70,75,0.74825,15.0
1982-06-25 12:00:00,1982-N-5,WP,1982,5,24.0,139.3,75,75,0.74825,15.0
1982-06-25 18:00:00,1982-N-5,WP,1982,5,25.4,139.3,75,75,0.74825,15.0
1982-06-26 00:00:00,1982-N-5,WP,1982,5,27.2,139.8,75,75,0.74825,15.0
1982-06-26 06:00:00,1982-N-5,WP,1982,5,29.5,140.5,70,75,0.74825,15.0
1982-06-26 12:00:00,1982-N-5,WP,1982,5,32.1,141.4,65,75,0.74825,15.0
1982-06-29 06:00:00,1982-N-7,WP,1982,7,21.7,131.7,35,50,0.18225,10.0
1982-06-29 12:00:00,1982-N-7,WP,1982,7,22.2,133.5,40,50,0.18225,10.0
1982-06-29 18:00:00,1982-N-7,WP,1982,7,22.9,135.4,40,50,0.18225,10.0
1982-06-30 00:00:00,1982-N-7,WP,1982,7,24.1,137.2,40,50,0.18225,10.0
1982-06-30 06:00:00,1982-N-7,WP,1982,7,25.1,138.9,40,50,0.18225,10.0
1982-06-30 12:00:00,1982-N-7,WP,1982,7,26.0,141.1,45,50,0.18225,10.0
1982-06-30 18:00:00,1982-N-7,WP,1982,7,26.8,143.7,45,50,0.18225,10.0
1982-07-01 00:00:00,1982-N-7,WP,1982,7,28.2,146.5,50,50,0.18225,10.0
1982-07-01 06:00:00,1982-N-7,WP,1982,7,29.4,149.1,45,50,0.18225,10.0
1982-07-01 12:00:00,1982-N-7,WP,1982,7,30.8,151.3,45,50,0.18225,10.0
1982-07-02 00:00:00,1982-N-8,WP,1982,8,24.3,123.3,35,55,0.16875,20.0
1982-07-02 06:00:00,1982-N-8,WP,1982,8,24.3,123.9,35,55,0.16875,20.0
1982-07-02 12:00:00,1982-N-8,WP,1982,8,24.3,124.3,40,55,0.16875,20.0
1982-07-02 18:00:00,1982-N-8,WP,1982,8,24.3,125.6,45,55,0.16875,20.0
1982-07-03 00:00:00,1982-N-8,WP,1982,8,24.8,127.8,55,55,0.16875,20.0
1982-07-03 06:00:00,1982-N-8,WP,1982,8,26.2,129.9,50,55,0.16875,20.0
1982-07-03 12:00:00,1982-N-8,WP,1982,8,27.7,132.3,45,55,0.16875,20.0
1982-07-03 18:00:00,1982-N-8,WP,1982,8,28.9,135.1,45,55,0.16875,20.0
1982-07-04 00:00:00,1982-N-8,WP,1982,8,29.7,138.1,35,55,0.16875,20.0
1982-07-12 12:00:00,1982-N-9,WP,1982,9,11.8,132.6,25,55,0.34675,20.0
1982-07-12 18:00:00,1982-N-9,WP,1982,9,12.2,131.5,25,55,0.34675,20.0
1982-07-13 00:00:00,1982-N-9,WP,1982,9,12.8,130.8,25,55,0.34675,20.0
1982-07-13 06:00:00,1982-N-9,WP,1982,9,13.5,130.2,30,55,0.34675,20.0
1982-07-13 12:00:00,1982-N-9,WP,1982,9,13.8,129.1,30,55,0.34675,20.0
1982-07-13 18:00:00,1982-N-9,WP,1982,9,13.8,128.0,35,55,0.34675,20.0
1982-07-14 00:00:00,1982-N-9,WP,1982,9,14.1,126.6,40,55,0.34675,20.0
1982-07-14 06:00:00,1982-N-9,WP,1982,9,14.4,125.5,50,55,0.34675,20.0
1982-07-14 12:00:00,1982-N-9,WP,1982,9,14.7,124.5,50,55,0.34675,20.0
1982-07-14 18:00:00,1982-N-9,WP,1982,9,15.1,123.4,50,55,0.34675,20.0
1982-07-15 00:00:00,1982-N-9,WP,1982,9,15.5,122.3,50,55,0.34675,20.0
1982-07-15 06:00:00,1982-N-9,WP,1982,9,15.9,121.3,45,55,0.34675,20.0
1982-07-15 12:00:00,1982-N-9,WP,1982,9,16.4,120.0,35,55,0.34675,20.0
1982-07-15 18:00:00,1982-N-9,WP,1982,9,16.9,118.4,40,55,0.34675,20.0
1982-07-16 00:00:00,1982-N-9,WP,1982,9,17.8,116.8,50,55,0.34675,20.0
1982-07-16 06:00:00,1982-N-9,WP,1982,9,18.8,115.0,55,55,0.34675,20.0
1982-07-16 12:00:00,1982-N-9,WP,1982,9,19.8,113.8,55,55,0.34675,20.0
1982-07-16 18:00:00,1982-N-9,WP,1982,9,20.4,112.4,45,55,0.34675,20.0
1982-07-17 00:00:00,1982-N-9,WP,1982,9,20.8,111.2,35,55,0.34675,20.0
1982-07-17 06:00:00,1982-N-9,WP,1982,9,21.1,110.1,30,55,0.34675,20.0
1982-07-17 12:00:00,1982-N-9,WP,1982,9,21.3,109.2,25,55,0.34675,20.0
1982-07-21 12:00:00,1982-N-10,WP,1982,10,11.1,147.0,25,120,2.3135,25.0
1982-07-21 18:00:00,1982-N-10,WP,1982,10,11.3,146.3,30,120,2.3135,25.0
1982-07-22 00:00:00,1982-N-10,WP,1982,10,11.4,145.6,35,120,2.3135,25.0
1982-07-22 06:00:00,1982-N-10,WP,1982,10,11.7,144.9,35,120,2.3135,25.0
1982-07-22 12:00:00,1982-N-10,WP,1982,10,12.2,144.9,40,120,2.3135,25.0
1982-07-22 18:00:00,1982-N-10,WP,1982,10,11.8,145.1,40,120,2.3135,25.0
1982-07-23 00:00:00,1982-N-10,WP,1982,10,11.9,144.5,45,120,2.3135,25.0
1982-07-23 06:00:00,1982-N-10,WP,1982,10,12.1,144.1,55,120,2.3135,25.0
1982-07-23 12:00:00,1982-N-10,WP,1982,10,12.4,143.7,55,120,2.3135,25.0
1982-07-23 18:00:00,1982-N-10,WP,1982,10,12.8,143.4,60,120,2.3135,25.0
1982-07-24 00:00:00,1982-N-10,WP,1982,10,13.2,143.1,65,120,2.3135,25.0
1982-07-24 06:00:00,1982-N-10,WP,1982,10,13.7,142.6,65,120,2.3135,25.0
1982-07-24 12:00:00,1982-N-10,WP,1982,10,14.4,141.9,65,120,2.3135,25.0
1982-07-24 18:00:00,1982-N-10,WP,1982,10,15.2,141.3,70,120,2.3135,25.0
1982-07-25 00:00:00,1982-N-10,WP,1982,10,16.0,140.6,80,120,2.3135,25.0
1982-07-25 06:00:00,1982-N-10,WP,1982,10,17.2,139.7,90,120,2.3135,25.0
1982-07-25 12:00:00,1982-N-10,WP,1982,10,18.0,138.6,90,120,2.3135,25.0
1982-07-25 18:00:00,1982-N-10,WP,1982,10,18.2,136.7,90,120,2.3135,25.0
1982-07-26 00:00:00,1982-N-10,WP,1982,10,18.3,134.9,90,120,2.3135,25.0
1982-07-26 06:00:00,1982-N-10,WP,1982,10,18.4,133.3,95,120,2.3135,25.0
1982-07-26 12:00:00,1982-N-10,WP,1982,10,18.4,132.0,100,120,2.3135,25.0
1982-07-26 18:00:00,1982-N-10,WP,1982,10,18.8,130.4,105,120,2.3135,25.0
1982-07-27 00:00:00,1982-N-10,WP,1982,10,19.3,129.3,100,120,2.3135,25.0
1982-07-27 06:00:00,1982-N-10,WP,1982,10,19.7,128.1,100,120,2.3135,25.0
1982-07-27 12:00:00,1982-N-10,WP,1982,10,20.2,126.9,115,120,2.3135,25.0
1982-07-27 18:00:00,1982-N-10,WP,1982,10,20.5,125.7,120,120,2.3135,25.0
1982-07-28 00:00:00,1982-N-10,WP,1982,10,20.8,124.6,120,120,2.3135,25.0
1982-07-28 06:00:00,1982-N-10,WP,1982,10,21.3,123.6,120,120,2.3135,25.0
1982-07-28 12:00:00,1982-N-10,WP,1982,10,21.8,122.6,115,120,2.3135,25.0
1982-07-28 18:00:00,1982-N-10,WP,1982,10,22.4,121.7,105,120,2.3135,25.0
1982-07-29 00:00:00,1982-N-10,WP,1982,10,23.0,120.7,95,120,2.3135,25.0
1982-07-29 06:00:00,1982-N-10,WP,1982,10,23.8,119.9,85,120,2.3135,25.0
1982-07-29 12:00:00,1982-N-10,WP,1982,10,24.4,119.2,70,120,2.3135,25.0
1982-07-29 18:00:00,1982-N-10,WP,1982,10,25.2,118.5,55,120,2.3135,25.0
1982-07-30 00:00:00,1982-N-10,WP,1982,10,26.4,117.5,35,120,2.3135,25.0
1982-07-22 00:00:00,1982-N-11,WP,1982,11,11.1,163.8,25,140,3.55175,35.0
1982-07-22 06:00:00,1982-N-11,WP,1982,11,11.6,163.0,25,140,3.55175,35.0
1982-07-22 12:00:00,1982-N-11,WP,1982,11,12.2,162.3,25,140,3.55175,35.0
1982-07-22 18:00:00,1982-N-11,WP,1982,11,12.8,161.6,30,140,3.55175,35.0
1982-07-23 00:00:00,1982-N-11,WP,1982,11,13.2,160.8,30,140,3.55175,35.0
1982-07-23 06:00:00,1982-N-11,WP,1982,11,13.8,159.9,30,140,3.55175,35.0
1982-07-23 12:00:00,1982-N-11,WP,1982,11,14.4,159.0,35,140,3.55175,35.0
1982-07-23 18:00:00,1982-N-11,WP,1982,11,15.1,157.9,40,140,3.55175,35.0
1982-07-24 00:00:00,1982-N-11,WP,1982,11,15.7,157.0,45,140,3.55175,35.0
1982-07-24 06:00:00,1982-N-11,WP,1982,11,15.9,156.3,50,140,3.55175,35.0
1982-07-24 12:00:00,1982-N-11,WP,1982,11,16.3,155.6,60,140,3.55175,35.0
1982-07-24 18:00:00,1982-N-11,WP,1982,11,16.7,154.9,65,140,3.55175,35.0
1982-07-25 00:00:00,1982-N-11,WP,1982,11,16.9,154.1,70,140,3.55175,35.0
1982-07-25 06:00:00,1982-N-11,WP,1982,11,17.0,153.3,75,140,3.55175,35.0
1982-07-25 12:00:00,1982-N-11,WP,1982,11,16.8,152.7,80,140,3.55175,35.0
1982-07-25 18:00:00,1982-N-11,WP,1982,11,16.6,152.2,85,140,3.55175,35.0
1982-07-26 00:00:00,1982-N-11,WP,1982,11,16.2,152.0,90,140,3.55175,35.0
1982-07-26 06:00:00,1982-N-11,WP,1982,11,15.8,151.8,95,140,3.55175,35.0
1982-07-26 12:00:00,1982-N-11,WP,1982,11,15.5,151.3,95,140,3.55175,35.0
