timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,STORMNAME,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Global SST,Local SST,Local Month Mean,Local Anomaly,Saffir-Simpson Category
2000-01-06 00:00:00,2000-S-5,SP,2000.0,5.0,       NAMU,-14.6,164.1,15.0,70.0,0.38925,50.0,27.015497,13.452591,28.731478,28.96736,-0.2358818,1
2000-07-02 00:00:00,2000-N-5,WP,2000.0,5.0,,13.1,133.4,25.0,115.0,1.6745,50.0,27.035522,13.693887,28.815628,29.356068,-0.5404396,4
2000-07-03 06:00:00,2000-N-6,WP,2000.0,6.0,,15.7,118.1,15.0,75.0,0.78825,25.0,27.035522,13.693887,28.67437,29.255636,-0.5812664,1
2000-01-23 00:00:00,2000-S-7,SP,2000.0,7.0,       NAMU,-14.5,171.7,25.0,65.0,0.4915,15.0,27.015497,13.452591,28.55806,29.000347,-0.44228745,1
2000-01-25 00:00:00,2000-S-8,SI,2000.0,8.0,       NAMU,-15.2,56.2,20.0,120.0,1.60225,55.0,27.015497,13.452591,27.549053,28.044434,-0.4953804,4
2000-01-24 12:00:00,2000-S-9,AUS,2000.0,9.0,       NAMU,-11.8,102.6,25.0,85.0,0.6965,30.0,27.015497,13.452591,28.213018,28.122599,0.09041977,2
2000-07-17 00:00:00,2000-N-9,WP,2000.0,9.0,,20.5,144.8,20.0,45.0,0.3075,15.0,27.035522,13.693887,28.841745,29.492193,-0.65044785,1
2000-01-30 18:00:00,2000-S-10,SI,2000.0,10.0,       NAMU,-11.1,73.7,20.0,50.0,0.143,25.0,27.015497,13.452591,28.656475,28.650236,0.0062389374,1
2000-02-03 00:00:00,2000-S-11,AUS,2000.0,11.0,       NAMU,-11.0,110.4,25.0,115.0,2.573,45.0,27.32319,13.602611,27.93568,28.616087,-0.6804066,4
2000-07-24 06:00:00,2000-N-11,WP,2000.0,11.0,,19.0,123.1,20.0,50.0,0.4855,10.0,27.035522,13.693887,28.798569,29.418573,-0.62000465,1
2000-02-18 18:00:00,2000-S-12,SI,2000.0,12.0,       NAMU,-13.3,78.4,25.0,65.0,0.35225,20.0,27.32319,13.602611,28.008217,28.51489,-0.5066738,1
2000-07-26 12:00:00,2000-N-12,WP,2000.0,12.0,,6.4,182.0,20.0,40.0,0.11275,15.0,27.035522,13.693887,28.04874,28.667278,-0.6185379,1
2000-07-31 12:00:00,2000-N-13,WP,2000.0,13.0,,21.7,155.2,15.0,125.0,3.32675,60.0,27.035522,13.693887,28.593922,29.099943,-0.5060215,4
2000-02-25 06:00:00,2000-S-14,AUS,2000.0,14.0,       NAMU,-16.5,150.7,25.0,65.0,0.886,20.0,27.32319,13.602611,28.06255,28.688055,-0.62550545,1
2000-02-27 00:00:00,2000-S-15,SI,2000.0,15.0,       NAMU,-13.8,62.5,20.0,50.0,0.323,10.0,27.32319,13.602611,28.51825,28.39592,0.12232971,1
2000-08-08 12:00:00,2000-N-15,WP,2000.0,15.0,,14.1,142.5,20.0,75.0,1.01325,30.0,26.84384,13.83309,29.651846,29.344498,0.30734825,1
2000-02-29 12:00:00,2000-S-16,AUS,2000.0,16.0,       NAMU,-18.6,119.6,25.0,120.0,1.82075,50.0,27.32319,13.602611,29.67425,29.41143,0.2628193,4
2000-03-04 00:00:00,2000-S-18,SP,2000.0,18.0,       NAMU,-19.6,208.5,20.0,55.0,0.174,30.0,27.733438,13.560387,28.103018,28.216022,-0.113004684,1
2000-08-17 06:00:00,2000-N-18,WP,2000.0,18.0,,8.3,139.2,25.0,140.0,2.21675,40.0,26.84384,13.83309,29.370205,29.123072,0.24713326,5
2000-03-07 12:00:00,2000-S-19,SP,2000.0,19.0,       NAMU,-17.9,186.4,25.0,80.0,0.50825,50.0,27.733438,13.560387,28.706257,28.464947,0.24131012,1
2000-08-18 12:00:00,2000-N-19,WP,2000.0,19.0,,12.1,116.0,25.0,45.0,0.165,15.0,26.84384,13.83309,28.413208,28.60095,-0.18774223,1
2000-03-14 18:00:00,2000-S-20,AUS,2000.0,20.0,       NAMU,-17.1,118.6,25.0,50.0,0.23525,15.0,27.733438,13.560387,29.133217,29.556938,-0.4237213,1
2000-08-24 00:00:00,2000-N-20,WP,2000.0,20.0,,7.8,137.9,25.0,75.0,0.7365,20.0,26.84384,13.83309,29.330986,29.097988,0.2329979,1
2000-08-27 12:00:00,2000-N-21,WP,2000.0,21.0,,21.5,115.0,20.0,55.0,0.3055,15.0,26.84384,13.83309,28.858723,28.783144,0.07557869,1
2000-03-31 00:00:00,2000-S-22,AUS,2000.0,22.0,       NAMU,-14.2,155.4,20.0,50.0,0.187,15.0,27.733438,13.560387,28.667252,28.91628,-0.24902916,1
2000-09-01 18:00:00,2000-N-22,WP,2000.0,22.0,,15.9,158.5,20.0,140.0,3.94425,30.0,26.988892,13.797016,28.943062,29.242912,-0.29985046,5
2000-09-04 18:00:00,2000-N-23,WP,2000.0,23.0,,16.9,116.9,20.0,95.0,0.84025,30.0,26.988892,13.797016,28.25163,28.9055,-0.6538696,2
2000-04-11 00:00:00,2000-S-24,AUS,2000.0,24.0,       NAMU,-13.1,127.4,20.0,130.0,2.88675,40.0,28.14609,13.466827,29.291899,29.747211,-0.45531273,4
2000-09-05 18:00:00,2000-N-24,WP,2000.0,24.0,,20.7,135.8,25.0,55.0,0.454,20.0,26.988892,13.797016,28.31516,29.084421,-0.7692604,1
2000-04-14 06:00:00,2000-S-25,SP,2000.0,25.0,       NAMU,-18.2,180.1,25.0,40.0,0.135,15.0,28.14609,13.466827,28.66918,28.061258,0.6079216,1
2000-09-14 00:00:00,2000-N-25,WP,2000.0,25.0,,21.5,138.3,20.0,75.0,0.6185,25.0,26.988892,13.797016,28.412941,29.052967,-0.6400261,1
2000-09-15 18:00:00,2000-N-26,WP,2000.0,26.0,,15.1,178.0,20.0,135.0,2.5525,35.0,26.988892,13.797016,28.244614,28.544796,-0.30018234,4
2000-04-16 18:00:00,2000-S-27,AUS,2000.0,27.0,       NAMU,-13.1,119.9,30.0,125.0,0.7265,55.0,28.14609,13.466827,29.334545,29.453035,-0.11849022,4
2000-10-06 18:00:00,2000-N-28,WP,2000.0,28.0,,10.8,110.5,30.0,40.0,0.30075,10.0,27.123323,13.479381,27.979921,28.438257,-0.45833588,1
2000-10-21 00:00:00,2000-N-29,WP,2000.0,29.0,,19.7,145.6,20.0,105.0,1.02475,40.0,27.123323,13.479381,29.036108,28.997375,0.03873253,3
2000-10-25 06:00:00,2000-N-30,WP,2000.0,30.0,,8.6,137.2,20.0,90.0,1.36425,35.0,27.123323,13.479381,29.2931,29.25689,0.036211014,2
2000-10-30 12:00:00,2000-N-31,WP,2000.0,31.0,,6.0,136.1,20.0,85.0,0.9155,30.0,27.123323,13.479381,29.30481,29.30494,-0.0001296997,2
2000-11-27 00:00:00,2000-N-33,WP,2000.0,33.0,,8.0,132.8,15.0,55.0,0.55775,20.0,27.28686,13.339938,29.307684,29.257122,0.050561905,1
2000-12-28 18:00:00,2000-N-34,WP,2000.0,34.0,,7.0,130.2,20.0,110.0,1.0895,50.0,27.164242,13.376637,28.838945,28.874498,-0.03555298,3
2000-12-03 00:00:00,2001-S-3,AUS,2001.0,3.0,       NAMU,-11.2,127.8,25.0,110.0,1.156,45.0,27.164242,13.376637,28.98632,30.203741,-1.2174206,3
2001-05-05 00:00:00,2001-N-3,WP,2001.0,3.0,,5.3,129.0,25.0,60.0,0.524,10.0,28.316402,13.530028,29.305157,29.355322,-0.050165176,1
2000-12-31 06:00:00,2001-S-4,SI,2001.0,4.0,       NAMU,-8.7,67.4,30.0,120.0,2.49725,30.0,27.164242,13.376637,28.52383,28.550892,-0.027061462,4
2001-06-19 06:00:00,2001-N-4,WP,2001.0,4.0,,11.1,138.4,20.0,100.0,0.8,25.0,27.83488,13.596745,29.975527,29.354265,0.6212616,3
2001-01-06 00:00:00,2001-S-5,SI,2001.0,5.0,       NAMU,-10.2,79.6,25.0,100.0,2.01475,25.0,27.261488,13.568495,28.267616,28.47236,-0.20474434,3
2001-06-29 00:00:00,2001-N-5,WP,2001.0,5.0,,15.0,117.8,20.0,75.0,0.44875,20.0,27.83488,13.596745,29.592655,29.640331,-0.047676086,1
2001-01-17 12:00:00,2001-S-6,SI,2001.0,6.0,       NAMU,-12.3,86.4,25.0,105.0,1.3745,25.0,27.261488,13.568495,27.796692,27.971344,-0.1746521,3
2001-06-30 00:00:00,2001-N-6,WP,2001.0,6.0,,8.3,140.6,25.0,80.0,0.828,30.0,27.83488,13.596745,29.862574,29.38634,0.47623444,1
2001-01-27 18:00:00,2001-S-7,AUS,2001.0,7.0,       NAMU,-15.4,128.0,25.0,50.0,0.19825,15.0,27.261488,13.568495,29.869385,30.111237,-0.2418518,1
2001-07-07 18:00:00,2001-N-7,WP,2001.0,7.0,,12.8,130.3,25.0,40.0,0.16775,15.0,27.29966,13.837128,29.183784,29.35298,-0.16919518,1
2001-02-09 18:00:00,2001-S-8,AUS,2001.0,8.0,       NAMU,-10.6,137.7,25.0,40.0,0.15225,10.0,27.493307,13.693686,29.34518,29.232107,0.11307335,1
2001-07-21 00:00:00,2001-N-9,WP,2001.0,9.0,,23.3,152.0,20.0,85.0,1.42225,15.0,27.29966,13.837128,29.834795,29.13969,0.6951046,2
2001-07-22 12:00:00,2001-N-10,WP,2001.0,10.0,,18.7,126.7,25.0,85.0,0.60725,50.0,27.29966,13.837128,29.240635,29.42109,-0.18045425,2
2001-02-18 18:00:00,2001-S-11,SP,2001.0,11.0,       NAMU,-18.9,196.4,25.0,45.0,0.18775,15.0,27.493307,13.693686,28.294788,28.011244,0.28354454,1
2001-07-25 06:00:00,2001-N-11,WP,2001.0,11.0,,14.3,134.7,20.0,100.0,1.09175,35.0,27.29966,13.837128,29.253456,29.425133,-0.17167664,3
2001-02-23 00:00:00,2001-S-12,AUS,2001.0,12.0,       NAMU,-15.5,155.2,25.0,60.0,0.4305,20.0,27.493307,13.693686,28.929676,28.868958,0.060718536,1
2001-07-31 06:00:00,2001-N-12,WP,2001.0,12.0,,10.1,157.8,15.0,120.0,2.42425,35.0,27.29966,13.837128,29.611168,28.996037,0.6151314,4
2001-02-25 06:00:00,2001-S-13,SP,2001.0,13.0,       NAMU,-10.5,162.8,20.0,105.0,1.55075,20.0,27.493307,13.693686,29.902655,29.458763,0.44389153,3
2001-08-08 06:00:00,2001-N-13,WP,2001.0,13.0,,16.8,117.5,25.0,40.0,0.115,10.0,26.958288,13.949427,28.940039,28.941076,-0.0010375977,1
2001-02-28 18:00:00,2001-S-14,SP,2001.0,14.0,       NAMU,-19.3,223.2,25.0,40.0,0.219,5.0,27.493307,13.693686,27.552458,27.851282,-0.2988243,1
2001-08-13 06:00:00,2001-N-14,WP,2001.0,14.0,,17.5,145.6,25.0,90.0,1.65775,20.0,26.958288,13.949427,29.305737,29.431578,-0.12584114,2
2001-03-07 18:00:00,2001-S-15,SI,2001.0,15.0,       NAMU,-14.8,41.0,25.0,90.0,0.8945,25.0,28.136507,13.7283125,29.365044,29.334389,0.030654907,2
2001-08-26 00:00:00,2001-N-16,WP,2001.0,16.0,,15.6,139.1,20.0,130.0,2.1175,45.0,26.958288,13.949427,29.413528,29.369509,0.0440197,4
2001-04-02 06:00:00,2001-S-17,AUS,2001.0,17.0,       NAMU,-9.8,107.7,25.0,90.0,1.026,25.0,28.382416,13.597788,28.401106,28.917847,-0.5167408,2
2001-08-26 06:00:00,2001-N-17,WP,2001.0,17.0,,17.7,161.6,15.0,45.0,0.22275,15.0,26.958288,13.949427,29.069126,29.054646,0.014480591,1
2001-04-03 00:00:00,2001-S-18,SI,2001.0,18.0,       NAMU,-9.4,60.7,30.0,75.0,0.5895,25.0,28.382416,13.597788,28.124062,28.918852,-0.79479027,1
2001-08-27 06:00:00,2001-N-18,WP,2001.0,18.0,,18.7,116.8,15.0,45.0,0.148,15.0,26.958288,13.949427,29.153492,28.962862,0.19062996,1
2001-04-03 18:00:00,2001-S-19,SP,2001.0,19.0,       NAMU,-11.8,171.5,25.0,70.0,0.64775,20.0,28.382416,13.597788,29.435875,29.251328,0.18454742,1
2001-09-03 00:00:00,2001-N-19,WP,2001.0,19.0,,18.9,156.4,25.0,105.0,2.36425,25.0,27.080132,13.873048,28.974892,29.21467,-0.23977852,3
2001-04-16 00:00:00,2001-S-20,AUS,2001.0,20.0,       NAMU,-8.3,135.4,25.0,65.0,0.5485,15.0,28.382416,13.597788,28.87461,29.142118,-0.26750755,1
2001-09-05 12:00:00,2001-N-20,WP,2001.0,20.0,,23.7,124.0,20.0,100.0,2.469,30.0,27.080132,13.873048,28.538807,28.371468,0.16733932,3
2001-09-16 00:00:00,2001-N-21,WP,2001.0,21.0,,20.1,138.0,25.0,75.0,0.66475,25.0,27.080132,13.873048,29.508135,29.18856,0.31957436,1
2001-09-17 06:00:00,2001-N-22,WP,2001.0,22.0,,13.5,166.5,20.0,100.0,1.40575,20.0,27.080132,13.873048,28.80309,29.032375,-0.2292862,3
2001-09-21 18:00:00,2001-N-23,WP,2001.0,23.0,,19.4,124.8,20.0,95.0,1.01,30.0,27.080132,13.873048,29.244986,28.928448,0.31653786,2
2001-10-03 06:00:00,2001-N-24,WP,2001.0,24.0,,13.4,146.4,25.0,105.0,1.4905,45.0,27.272104,13.554406,29.289352,29.237686,0.05166626,3
2001-10-11 06:00:00,2001-N-25,WP,2001.0,25.0,,16.1,131.7,25.0,90.0,1.13075,20.0,27.272104,13.554406,29.436535,29.00047,0.43606567,2
2001-10-17 12:00:00,2001-N-26,WP,2001.0,26.0,,4.5,157.6,20.0,140.0,3.703,35.0,27.272104,13.554406,29.636751,29.553974,0.08277702,5
2001-11-05 06:00:00,2001-N-27,WP,2001.0,27.0,,9.8,130.4,20.0,115.0,1.43,30.0,27.319458,13.404515,29.087402,29.123688,-0.0362854,4
2001-12-26 12:00:00,2001-N-32,WP,2001.0,32.0,,1.4,106.5,25.0,65.0,0.2795,40.0,27.328579,13.461287,27.776173,28.134323,-0.35815048,1
2001-12-13 06:00:00,2001-N-33,WP,2001.0,33.0,,4.2,162.0,20.0,155.0,3.28775,45.0,27.328579,13.461287,29.389902,29.11006,0.27984238,5
2002-01-08 06:00:00,2002-N-1,WP,2002.0,1.0,,6.7,140.5,20.0,50.0,0.25675,15.0,27.414782,13.623575,28.369684,28.625643,-0.25595856,1
2001-10-24 18:00:00,2002-S-2,AUS,2002.0,2.0,       NAMU,-7.0,97.5,25.0,55.0,0.52025,20.0,27.272104,13.554406,27.902258,27.65248,0.24977875,1
2002-02-26 06:00:00,2002-N-2,WP,2002.0,2.0,,6.1,156.3,25.0,140.0,3.15375,30.0,27.625134,13.696491,28.63233,28.595613,0.03671646,5
2001-11-25 00:00:00,2002-S-5,AUS,2002.0,5.0,       NAMU,-6.5,95.3,25.0,75.0,0.9965,20.0,27.319458,13.404515,27.958755,28.1271,-0.1683445,1
2002-05-13 06:00:00,2002-N-5,WP,2002.0,5.0,,3.0,150.2,25.0,140.0,1.7525,50.0,28.501507,13.583989,30.03608,29.60518,0.43089867,5
2001-12-28 12:00:00,2002-S-7,SP,2002.0,7.0,       NAMU,-10.4,184.9,25.0,100.0,0.96225,35.0,27.328579,13.461287,28.796343,29.314009,-0.51766586,3
2002-06-03 12:00:00,2002-N-7,WP,2002.0,7.0,,20.2,112.4,20.0,85.0,0.65,40.0,28.072876,13.639324,28.544699,28.468046,0.07665253,2
2001-12-30 00:00:00,2002-S-8,SI,2002.0,8.0,       NAMU,-19.3,35.8,25.0,50.0,0.224,20.0,27.328579,13.461287,28.217178,27.933994,0.28318405,1
2002-06-27 06:00:00,2002-N-8,WP,2002.0,8.0,,3.9,155.3,20.0,130.0,3.4095,30.0,28.072876,13.639324,29.579775,29.486649,0.0931263,4
2002-01-03 00:00:00,2002-S-9,AUS,2002.0,9.0,       NAMU,-14.4,139.0,30.0,45.0,0.10525,15.0,27.414782,13.623575,29.86187,30.169333,-0.3074627,1
2002-06-26 12:00:00,2002-N-9,WP,2002.0,9.0,,9.6,139.2,15.0,110.0,1.71675,30.0,28.072876,13.639324,29.435314,29.355488,0.079826355,3
2002-01-16 12:00:00,2002-S-10,SI,2002.0,10.0,       NAMU,-6.8,77.9,25.0,130.0,3.2235,40.0,27.414782,13.623575,28.819277,28.453753,0.3655243,4
2002-07-05 12:00:00,2002-N-10,WP,2002.0,10.0,,11.3,160.3,20.0,135.0,2.65925,35.0,27.475483,13.800269,28.664568,28.816936,-0.15236855,4
2002-01-23 06:00:00,2002-S-11,SI,2002.0,11.0,       NAMU,-11.7,89.5,25.0,75.0,0.52825,20.0,27.414782,13.623575,28.383005,27.924461,0.45854378,1
2002-07-08 00:00:00,2002-N-11,WP,2002.0,11.0,,21.6,117.5,20.0,40.0,0.279,15.0,27.475483,13.800269,29.168785,28.791294,0.377491,1
2002-01-31 12:00:00,2002-S-12,SI,2002.0,12.0,       NAMU,-12.2,89.7,20.0,115.0,2.5335,30.0,27.414782,13.623575,28.262009,27.826979,0.43502998,4
2002-07-14 00:00:00,2002-N-12,WP,2002.0,12.0,,11.2,171.0,20.0,145.0,6.15825,55.0,27.475483,13.800269,28.441572,28.394686,0.046886444,5
2002-02-02 18:00:00,2002-S-13,AUS,2002.0,13.0,       NAMU,-14.8,121.4,25.0,125.0,1.145,40.0,27.625134,13.696491,28.895779,29.304155,-0.4083767,4
2002-02-10 18:00:00,2002-S-14,AUS,2002.0,14.0,       NAMU,-18.7,156.0,25.0,75.0,0.402,35.0,27.625134,13.696491,28.789692,28.100412,0.68927956,1
2002-07-20 00:00:00,2002-N-14,WP,2002.0,14.0,,23.9,143.7,25.0,65.0,0.72525,15.0,27.475483,13.800269,29.024223,29.05618,-0.03195572,1
2002-02-14 12:00:00,2002-S-15,SI,2002.0,15.0,       NAMU,-17.0,50.7,25.0,120.0,2.26175,50.0,27.625134,13.696491,28.519638,28.573689,-0.054050446,4
2002-08-02 00:00:00,2002-N-16,WP,2002.0,16.0,,18.8,119.1,25.0,50.0,0.20725,15.0,27.184275,13.949492,28.788488,29.01858,-0.2300911,1
2002-03-04 18:00:00,2002-S-17,AUS,2002.0,17.0,       NAMU,-19.0,157.5,25.0,50.0,0.158,15.0,28.184916,13.733066,27.648504,27.784124,-0.13562012,1
2002-03-05 00:00:00,2002-S-18,SI,2002.0,18.0,       NAMU,-10.1,66.6,25.0,140.0,3.1405,50.0,28.184916,13.733066,29.000164,28.881618,0.11854553,5
2002-08-10 06:00:00,2002-N-19,WP,2002.0,19.0,,9.1,162.7,20.0,135.0,2.991,40.0,27.184275,13.949492,28.952358,29.169746,-0.21738815,4
2002-03-22 12:00:00,2002-S-20,SI,2002.0,20.0,       NAMU,-8.2,81.4,25.0,110.0,1.02925,35.0,28.184916,13.733066,29.330923,28.843683,0.48723984,3
2002-08-14 12:00:00,2002-N-20,WP,2002.0,20.0,,14.4,115.2,20.0,55.0,0.23775,20.0,27.184275,13.949492,28.128633,28.661459,-0.53282547,1
2002-04-05 18:00:00,2002-S-21,AUS,2002.0,21.0,       NAMU,-10.3,102.6,25.0,105.0,1.05275,25.0,28.51725,13.640651,28.84915,28.909998,-0.060848236,3
2002-08-22 00:00:00,2002-N-21,WP,2002.0,21.0,,14.2,164.0,20.0,115.0,2.49675,30.0,27.184275,13.949492,28.332792,28.934637,-0.6018448,4
2002-04-09 06:00:00,2002-S-22,AUS,2002.0,22.0,       NAMU,-7.8,129.2,25.0,50.0,0.383,15.0,28.51725,13.640651,29.68093,29.206264,0.4746647,1
2002-08-28 06:00:00,2002-N-22,WP,2002.0,22.0,,16.4,155.7,20.0,110.0,2.95025,40.0,27.184275,13.949492,28.546055,29.216642,-0.67058754,3
2002-05-02 06:00:00,2002-S-23,SI,2002.0,23.0,       NAMU,-7.3,62.0,25.0,65.0,0.80175,20.0,28.501507,13.583989,27.750748,28.712688,-0.96194077,1
2002-09-08 18:00:00,2002-N-23,WP,2002.0,23.0,,19.7,121.3,15.0,45.0,0.13475,20.0,27.278194,13.830026,28.90205,28.83281,0.06924057,1
2002-05-09 06:00:00,2002-S-24,AUS,2002.0,24.0,       NAMU,-6.6,97.4,30.0,45.0,0.284,15.0,28.501507,13.583989,29.182041,29.213907,-0.031866074,1
2002-09-21 00:00:00,2002-N-24,WP,2002.0,24.0,,13.4,113.5,15.0,55.0,0.3015,20.0,27.278194,13.830026,27.835884,28.688948,-0.8530636,1
2002-09-25 00:00:00,2002-N-25,WP,2002.0,25.0,,14.7,162.5,15.0,135.0,2.04,45.0,27.278194,13.830026,28.947369,29.15067,-0.20330048,4
2002-10-07 12:00:00,2002-N-26,WP,2002.0,26.0,,9.8,163.2,15.0,70.0,0.58375,20.0,27.51968,13.594366,29.138723,29.19575,-0.05702591,1
2002-10-25 00:00:00,2002-N-29,WP,2002.0,29.0,,16.5,168.8,15.0,75.0,0.41,25.0,27.51968,13.594366,28.379673,28.724913,-0.34523964,1
2002-11-19 00:00:00,2002-N-30,WP,2002.0,30.0,,9.1,155.3,25.0,95.0,0.85275,20.0,27.807629,13.419833,28.822815,29.105013,-0.28219795,2
2002-12-01 06:00:00,2002-N-31,WP,2002.0,31.0,,5.2,166.1,15.0,130.0,2.52175,25.0,27.934792,13.501745,28.458633,28.901443,-0.44281006,4
2003-01-11 06:00:00,2003-N-1,WP,2003.0,1.0,,1.9,180.2,15.0,50.0,0.3835,15.0,27.830145,13.666267,29.260948,28.163725,1.0972233,1
2002-11-03 06:00:00,2003-S-2,SI,2003.0,2.0,       NAMU,-6.6,69.6,15.0,45.0,0.36275,15.0,27.807629,13.419833,28.707188,28.411797,0.29539108,1
2003-04-08 06:00:00,2003-N-2,WP,2003.0,2.0,,2.6,158.8,15.0,135.0,4.6585,35.0,28.522078,13.66575,29.467016,29.210676,0.25634003,4
2002-11-14 18:00:00,2003-S-3,SI,2003.0,3.0,       NAMU,-6.3,77.7,25.0,75.0,1.16575,20.0,27.807629,13.419833,28.749006,28.346054,0.4029522,1
2003-05-18 00:00:00,2003-N-4,WP,2003.0,4.0,,4.0,147.9,15.0,115.0,1.86025,40.0,28.217314,13.589761,29.567724,29.554386,0.013338089,4
2002-12-22 06:00:00,2003-S-5,SI,2003.0,5.0,       NAMU,-7.9,69.1,25.0,90.0,1.1475,20.0,27.934792,13.501745,28.604029,28.627281,-0.023252487,2
2003-05-24 06:00:00,2003-N-5,WP,2003.0,5.0,,15.5,118.7,20.0,55.0,0.44925,20.0,28.217314,13.589761,30.00502,29.762102,0.24291801,1
2002-12-24 12:00:00,2003-S-6,SP,2003.0,6.0,       NAMU,-9.0,181.7,15.0,155.0,2.71125,65.0,27.934792,13.501745,29.948725,29.50825,0.44047546,5
2003-05-31 00:00:00,2003-N-6,WP,2003.0,6.0,,17.1,117.2,15.0,45.0,0.212,15.0,28.217314,13.589761,29.576994,29.313799,0.26319504,1
2003-06-07 00:00:00,2003-N-7,WP,2003.0,7.0,,8.2,155.8,15.0,115.0,1.37,40.0,27.860363,13.625587,28.85129,29.048407,-0.19711685,4
2002-12-30 12:00:00,2003-S-8,SI,2003.0,8.0,       NAMU,-16.4,43.1,30.0,55.0,0.34625,20.0,27.934792,13.501745,29.000074,28.919563,0.08051109,1
2003-07-14 12:00:00,2003-N-8,WP,2003.0,8.0,,10.5,136.9,15.0,65.0,0.703,20.0,27.462225,13.903435,29.015728,29.230854,-0.21512604,1
2003-01-06 12:00:00,2003-S-9,SI,2003.0,9.0,       NAMU,-9.5,71.8,25.0,65.0,0.52425,15.0,27.830145,13.666267,28.737617,28.641378,0.09623909,1
2003-07-15 00:00:00,2003-N-9,WP,2003.0,9.0,,3.6,150.0,15.0,130.0,2.53525,40.0,27.462225,13.903435,29.50506,29.342705,0.16235542,4
2003-01-10 12:00:00,2003-S-10,SP,2003.0,10.0,       NAMU,-9.5,182.4,15.0,110.0,1.078,30.0,27.830145,13.666267,29.668018,29.37048,0.29753876,3
2003-07-30 18:00:00,2003-N-10,WP,2003.0,10.0,,11.8,130.4,20.0,65.0,0.39575,20.0,27.462225,13.903435,29.013077,29.293337,-0.2802601,1
2003-01-21 00:00:00,2003-S-11,SI,2003.0,11.0,       NAMU,-11.2,81.0,20.0,55.0,0.4135,20.0,27.830145,13.666267,29.021748,28.355915,0.6658325,1
2003-07-31 06:00:00,2003-N-11,WP,2003.0,11.0,,8.6,150.1,15.0,110.0,1.78825,25.0,27.462225,13.903435,29.115337,29.203629,-0.08829117,3
2003-01-24 12:00:00,2003-S-12,SP,2003.0,12.0,       NAMU,-12.9,162.0,20.0,125.0,1.6335,45.0,27.830145,13.666267,29.34099,29.250574,0.090415955,4
2003-08-14 00:00:00,2003-N-12,WP,2003.0,12.0,,7.0,155.4,20.0,90.0,1.4145,25.0,27.224255,14.04352,29.625229,29.339094,0.28613472,2
2003-02-03 06:00:00,2003-S-14,AUS,2003.0,14.0,       NAMU,-11.7,115.3,25.0,110.0,1.88225,25.0,27.989332,13.8067665,29.661572,28.897152,0.76441956,3
2003-08-27 12:00:00,2003-N-14,WP,2003.0,14.0,,19.6,139.0,25.0,125.0,1.682,35.0,27.224255,14.04352,30.045576,29.373356,0.67222023,4
2003-02-04 18:00:00,2003-S-15,SP,2003.0,15.0,       NAMU,-10.2,197.1,20.0,130.0,1.97975,45.0,27.989332,13.8067665,29.606443,29.092188,0.5142555,4
2003-09-04 06:00:00,2003-N-15,WP,2003.0,15.0,,9.6,150.9,20.0,150.0,3.0925,55.0,27.281223,13.934408,29.328344,29.383635,-0.055290222,5
2003-02-07 18:00:00,2003-S-16,SI,2003.0,16.0,       NAMU,-14.9,55.9,25.0,105.0,1.234,30.0,27.989332,13.8067665,28.71045,28.495596,0.21485329,3
2003-09-17 06:00:00,2003-N-16,WP,2003.0,16.0,,19.4,130.4,15.0,100.0,1.06425,30.0,27.281223,13.934408,28.890188,29.031723,-0.1415348,3
2003-02-09 06:00:00,2003-S-17,SI,2003.0,17.0,       NAMU,-12.0,65.9,25.0,90.0,0.90725,35.0,27.989332,13.8067665,28.711123,28.521511,0.18961143,2
2003-09-23 18:00:00,2003-N-17,WP,2003.0,17.0,,14.5,139.6,25.0,90.0,0.75975,30.0,27.281223,13.934408,29.662714,29.340496,0.32221794,2
2003-02-03 18:00:00,2003-S-18,AUS,2003.0,18.0,       NAMU,-9.8,99.2,15.0,45.0,0.39275,10.0,27.989332,13.8067665,28.670422,28.559132,0.11128998,1
2003-02-24 12:00:00,2003-S-19,SI,2003.0,19.0,       NAMU,-21.4,42.3,20.0,115.0,1.5715,40.0,27.989332,13.8067665,29.300674,29.115091,0.18558311,4
2003-02-24 12:00:00,2003-S-20,AUS,2003.0,20.0,       NAMU,-17.3,118.5,25.0,40.0,0.16075,10.0,27.989332,13.8067665,29.409492,29.21933,0.19016266,1
2003-10-18 12:00:00,2003-N-20,WP,2003.0,20.0,,14.7,130.3,25.0,125.0,2.526,50.0,27.61495,13.671624,29.005508,29.06731,-0.06180191,4
2003-10-18 06:00:00,2003-N-21,WP,2003.0,21.0,,16.8,146.7,15.0,130.0,3.4845,45.0,27.61495,13.671624,29.464624,29.15798,0.30664444,4
2003-03-04 00:00:00,2003-S-22,AUS,2003.0,22.0,       NAMU,-20.1,152.4,20.0,130.0,1.619,65.0,28.35709,13.805929,27.97243,27.673563,0.29886627,4
2003-03-03 18:00:00,2003-S-23,SI,2003.0,23.0,       NAMU,-10.7,78.4,15.0,140.0,3.5005,55.0,28.35709,13.805929,28.693169,28.806227,-0.11305809,5
2003-10-28 18:00:00,2003-N-24,WP,2003.0,24.0,,11.4,133.1,15.0,75.0,0.60325,30.0,27.61495,13.671624,29.184057,29.208685,-0.024627686,1
